ID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,HybridID,SecondHandImportID
4252,4,8,44,15,19,1,0,0
4253,4,8,44,15,21,1,0,0
4260,4,8,44,14,9,2,0,0
4261,4,8,44,14,19,2,0,0
4262,4,8,44,14,21,2,0,0
4270,4,8,44,15,15,2,0,0
4271,4,8,44,15,17,2,0,0
4272,4,8,44,15,19,2,0,0
4273,4,8,44,15,21,2,0,0
4275,4,8,45,15,7,1,0,0
4280,4,8,45,15,8,2,0,0
4281,4,8,45,15,15,2,0,0
4282,4,8,45,15,17,2,0,0
4283,4,8,45,15,19,2,0,0
4284,4,8,45,15,21,2,0,0
4290,4,8,45,15,8,1,0,0
4291,4,8,45,15,15,1,0,0
4292,4,8,45,15,17,1,0,0
4293,4,8,45,15,19,1,0,0
4294,4,8,45,15,21,1,0,0
4310,4,8,45,14,9,2,0,0
4311,4,8,45,14,19,2,0,0
4312,4,8,45,14,21,2,0,0
4320,4,8,45,14,9,1,0,0
4321,4,8,45,14,19,1,0,0
4322,4,8,45,14,21,1,0,0
5000,1,5,24,1,3,2,0,0
5001,1,5,24,1,4,2,0,0
5002,1,5,24,1,5,2,0,0
5003,1,5,24,1,6,2,0,0
5004,1,5,24,1,14,2,0,0
5005,1,5,24,1,15,2,0,0
5006,1,5,24,1,16,2,0,0
5007,1,5,24,1,17,2,0,0
5008,1,5,24,1,18,2,0,0
5009,1,5,24,1,19,2,0,0
5010,1,5,24,1,20,2,0,0
5011,1,5,24,1,21,2,0,0
5012,1,5,24,2,3,2,0,0
5013,1,5,24,2,4,2,0,0
5014,1,5,24,2,5,2,0,0
5015,1,5,24,2,6,2,0,0
5016,1,5,24,2,14,2,0,0
5017,1,5,24,2,15,2,0,0
5018,1,5,24,2,16,2,0,0
5019,1,5,24,2,17,2,0,0
5020,1,5,24,2,18,2,0,0
5021,1,5,24,2,19,2,0,0
5022,1,5,24,2,20,2,0,0
5023,1,5,24,2,21,2,0,0
5024,1,5,24,2,6,2,1,0
5025,1,5,24,2,14,2,1,0
5026,1,5,24,2,15,2,1,0
5027,1,5,24,2,16,2,1,0
5028,1,5,24,2,17,2,1,0
5029,1,5,24,2,18,2,1,0
5030,1,5,24,2,19,2,1,0
5031,1,5,24,2,20,2,1,0
5032,1,5,24,2,21,2,1,0
5033,1,5,24,2,14,2,2,0
5034,1,5,24,2,15,2,2,0
5035,1,5,24,2,16,2,2,0
5036,1,5,24,2,17,2,2,0
5037,1,5,24,2,18,2,2,0
5038,1,5,24,2,19,2,2,0
5039,1,5,24,2,20,2,2,0
5040,1,5,24,2,21,2,2,0
5041,1,5,24,5,5,2,0,0
5042,1,5,24,5,6,2,0,0
5043,1,5,24,5,14,2,0,0
5044,1,5,24,5,15,2,0,0
5045,1,5,24,5,16,2,0,0
5046,1,5,24,5,17,2,0,0
5047,1,5,24,5,18,2,0,0
5048,1,5,24,5,19,2,0,0
5049,1,5,24,5,20,2,0,0
5050,1,5,24,5,21,2,0,0
5051,1,5,24,7,6,2,0,0
5052,1,5,24,7,14,2,0,0
5053,1,5,24,7,15,2,0,0
5054,1,5,24,7,16,2,0,0
5055,1,5,24,7,17,2,0,0
5056,1,5,24,7,18,2,0,0
5057,1,5,24,7,19,2,0,0
5058,1,5,24,7,20,2,0,0
5059,1,5,24,7,21,2,0,0
5060,1,5,24,8,6,2,0,0
5061,1,5,24,8,14,2,0,0
5062,1,5,24,8,15,2,0,0
5063,1,5,24,8,16,2,0,0
5064,1,5,24,8,17,2,0,0
5065,1,5,24,8,18,2,0,0
5066,1,5,24,8,19,2,0,0
5067,1,5,24,8,20,2,0,0
5068,1,5,24,8,21,2,0,0
5069,1,5,24,10,6,2,0,0
5070,1,5,24,10,14,2,0,0
5071,1,5,24,10,15,2,0,0
5072,1,5,24,10,16,2,0,0
5073,1,5,24,10,17,2,0,0
5074,1,5,24,10,18,2,0,0
5075,1,5,24,10,19,2,0,0
5076,1,5,24,10,20,2,0,0
5077,1,5,24,10,21,2,0,0
5078,1,5,24,12,5,2,0,0
5079,1,5,24,12,6,2,0,0
5080,1,5,24,12,14,2,0,0
5081,1,5,24,12,15,2,0,0
5082,1,5,24,12,16,2,0,0
5083,1,5,24,12,17,2,0,0
5084,1,5,24,12,18,2,0,0
5085,1,5,24,12,19,2,0,0
5086,1,5,24,12,20,2,0,0
5087,1,5,24,12,21,2,0,0
5088,1,5,24,13,13,2,0,0
5089,1,5,24,13,13,2,0,0
5090,1,5,24,13,13,2,0,0
5091,1,5,24,13,13,2,0,0
5092,1,5,24,13,13,2,0,0
5093,1,5,24,13,13,2,0,0
5200,1,5,25,1,3,2,0,0
5201,1,5,25,1,4,2,0,0
5202,1,5,25,1,5,2,0,0
5203,1,5,25,1,6,2,0,0
5204,1,5,25,1,14,2,0,0
5205,1,5,25,1,15,2,0,0
5206,1,5,25,1,16,2,0,0
5207,1,5,25,1,17,2,0,0
5208,1,5,25,1,18,2,0,0
5209,1,5,25,1,19,2,0,0
5210,1,5,25,1,20,2,0,0
5211,1,5,25,1,21,2,0,0
5212,1,5,25,2,3,2,0,0
5213,1,5,25,2,4,2,0,0
5214,1,5,25,2,5,2,0,0
5215,1,5,25,2,6,2,0,0
5216,1,5,25,2,14,2,0,0
5217,1,5,25,2,15,2,0,0
5218,1,5,25,2,16,2,0,0
5219,1,5,25,2,17,2,0,0
5220,1,5,25,2,18,2,0,0
5221,1,5,25,2,19,2,0,0
5222,1,5,25,2,20,2,0,0
5223,1,5,25,2,21,2,0,0
5224,1,5,25,2,6,2,1,0
5225,1,5,25,2,14,2,1,0
5226,1,5,25,2,15,2,1,0
5227,1,5,25,2,16,2,1,0
5228,1,5,25,2,17,2,1,0
5229,1,5,25,2,18,2,1,0
5230,1,5,25,2,19,2,1,0
5231,1,5,25,2,20,2,1,0
5232,1,5,25,2,21,2,1,0
5233,1,5,25,2,14,2,2,0
5234,1,5,25,2,15,2,2,0
5235,1,5,25,2,16,2,2,0
5236,1,5,25,2,17,2,2,0
5237,1,5,25,2,18,2,2,0
5238,1,5,25,2,19,2,2,0
5239,1,5,25,2,20,2,2,0
5240,1,5,25,2,21,2,2,0
5241,1,5,25,5,5,2,0,0
5242,1,5,25,5,6,2,0,0
5243,1,5,25,5,14,2,0,0
5244,1,5,25,5,15,2,0,0
5245,1,5,25,5,16,2,0,0
5246,1,5,25,5,17,2,0,0
5247,1,5,25,5,18,2,0,0
5248,1,5,25,5,19,2,0,0
5249,1,5,25,5,20,2,0,0
5250,1,5,25,5,21,2,0,0
5251,1,5,25,7,6,2,0,0
5252,1,5,25,7,14,2,0,0
5253,1,5,25,7,15,2,0,0
5254,1,5,25,7,16,2,0,0
5255,1,5,25,7,17,2,0,0
5256,1,5,25,7,18,2,0,0
5257,1,5,25,7,19,2,0,0
5258,1,5,25,7,20,2,0,0
5259,1,5,25,7,21,2,0,0
5260,1,5,25,8,6,2,0,0
5261,1,5,25,8,14,2,0,0
5262,1,5,25,8,15,2,0,0
5263,1,5,25,8,16,2,0,0
5264,1,5,25,8,17,2,0,0
5265,1,5,25,8,18,2,0,0
5266,1,5,25,8,19,2,0,0
5267,1,5,25,8,20,2,0,0
5268,1,5,25,8,21,2,0,0
5269,1,5,25,10,6,2,0,0
5270,1,5,25,10,14,2,0,0
5271,1,5,25,10,15,2,0,0
5272,1,5,25,10,16,2,0,0
5273,1,5,25,10,17,2,0,0
5274,1,5,25,10,18,2,0,0
5275,1,5,25,10,19,2,0,0
5276,1,5,25,10,20,2,0,0
5277,1,5,25,10,21,2,0,0
5278,1,5,25,12,5,2,0,0
5279,1,5,25,12,6,2,0,0
5280,1,5,25,12,14,2,0,0
5281,1,5,25,12,15,2,0,0
5282,1,5,25,12,16,2,0,0
5283,1,5,25,12,17,2,0,0
5284,1,5,25,12,18,2,0,0
5285,1,5,25,12,19,2,0,0
5286,1,5,25,12,20,2,0,0
5287,1,5,25,12,21,2,0,0
5288,1,5,25,13,13,2,0,0
5289,1,5,25,13,13,2,0,0
5290,1,5,25,13,13,2,0,0
5291,1,5,25,13,13,2,0,0
5292,1,5,25,13,13,2,0,0
5293,1,5,25,13,13,2,0,0
5400,1,5,26,1,3,2,0,0
5401,1,5,26,1,4,2,0,0
5402,1,5,26,1,5,2,0,0
5403,1,5,26,1,6,2,0,0
5404,1,5,26,1,14,2,0,0
5405,1,5,26,1,15,2,0,0
5406,1,5,26,1,16,2,0,0
5407,1,5,26,1,17,2,0,0
5408,1,5,26,1,18,2,0,0
5409,1,5,26,1,19,2,0,0
5410,1,5,26,1,20,2,0,0
5411,1,5,26,1,21,2,0,0
5412,1,5,26,2,3,2,0,0
5413,1,5,26,2,4,2,0,0
5414,1,5,26,2,5,2,0,0
5415,1,5,26,2,6,2,0,0
5416,1,5,26,2,14,2,0,0
5417,1,5,26,2,15,2,0,0
5418,1,5,26,2,16,2,0,0
5419,1,5,26,2,17,2,0,0
5420,1,5,26,2,18,2,0,0
5421,1,5,26,2,19,2,0,0
5422,1,5,26,2,20,2,0,0
5423,1,5,26,2,21,2,0,0
5424,1,5,26,2,6,2,1,0
5425,1,5,26,2,14,2,1,0
5426,1,5,26,2,15,2,1,0
5427,1,5,26,2,16,2,1,0
5428,1,5,26,2,17,2,1,0
5429,1,5,26,2,18,2,1,0
5430,1,5,26,2,19,2,1,0
5431,1,5,26,2,20,2,1,0
5432,1,5,26,2,21,2,1,0
5433,1,5,26,2,14,2,2,0
5434,1,5,26,2,15,2,2,0
5435,1,5,26,2,16,2,2,0
5436,1,5,26,2,17,2,2,0
5437,1,5,26,2,18,2,2,0
5438,1,5,26,2,19,2,2,0
5439,1,5,26,2,20,2,2,0
5440,1,5,26,2,21,2,2,0
5441,1,5,26,5,5,2,0,0
5442,1,5,26,5,6,2,0,0
5443,1,5,26,5,14,2,0,0
5444,1,5,26,5,15,2,0,0
5445,1,5,26,5,16,2,0,0
5446,1,5,26,5,17,2,0,0
5447,1,5,26,5,18,2,0,0
5448,1,5,26,5,19,2,0,0
5449,1,5,26,5,20,2,0,0
5450,1,5,26,5,21,2,0,0
5451,1,5,26,7,6,2,0,0
5452,1,5,26,7,14,2,0,0
5453,1,5,26,7,15,2,0,0
5454,1,5,26,7,16,2,0,0
5455,1,5,26,7,17,2,0,0
5456,1,5,26,7,18,2,0,0
5457,1,5,26,7,19,2,0,0
5458,1,5,26,7,20,2,0,0
5459,1,5,26,7,21,2,0,0
5460,1,5,26,8,6,2,0,0
5461,1,5,26,8,14,2,0,0
5462,1,5,26,8,15,2,0,0
5463,1,5,26,8,16,2,0,0
5464,1,5,26,8,17,2,0,0
5465,1,5,26,8,18,2,0,0
5466,1,5,26,8,19,2,0,0
5467,1,5,26,8,20,2,0,0
5468,1,5,26,8,21,2,0,0
5469,1,5,26,10,6,2,0,0
5470,1,5,26,10,14,2,0,0
5471,1,5,26,10,15,2,0,0
5472,1,5,26,10,16,2,0,0
5473,1,5,26,10,17,2,0,0
5474,1,5,26,10,18,2,0,0
5475,1,5,26,10,19,2,0,0
5476,1,5,26,10,20,2,0,0
5477,1,5,26,10,21,2,0,0
5478,1,5,26,12,5,2,0,0
5479,1,5,26,12,6,2,0,0
5480,1,5,26,12,14,2,0,0
5481,1,5,26,12,15,2,0,0
5482,1,5,26,12,16,2,0,0
5483,1,5,26,12,17,2,0,0
5484,1,5,26,12,18,2,0,0
5485,1,5,26,12,19,2,0,0
5486,1,5,26,12,20,2,0,0
5487,1,5,26,12,21,2,0,0
5488,1,5,26,13,13,2,0,0
5489,1,5,26,13,13,2,0,0
5490,1,5,26,13,13,2,0,0
5491,1,5,26,13,13,2,0,0
5492,1,5,26,13,13,2,0,0
5493,1,5,26,13,13,2,0,0
5600,1,5,27,1,3,2,0,0
5601,1,5,27,1,4,2,0,0
5602,1,5,27,1,5,2,0,0
5603,1,5,27,1,6,2,0,0
5604,1,5,27,1,14,2,0,0
5605,1,5,27,1,15,2,0,0
5606,1,5,27,1,16,2,0,0
5607,1,5,27,1,17,2,0,0
5608,1,5,27,1,18,2,0,0
5609,1,5,27,1,19,2,0,0
5610,1,5,27,1,20,2,0,0
5611,1,5,27,1,21,2,0,0
5612,1,5,27,2,3,2,0,0
5613,1,5,27,2,4,2,0,0
5614,1,5,27,2,5,2,0,0
5615,1,5,27,2,6,2,0,0
5616,1,5,27,2,14,2,0,0
5617,1,5,27,2,15,2,0,0
5618,1,5,27,2,16,2,0,0
5619,1,5,27,2,17,2,0,0
5620,1,5,27,2,18,2,0,0
5621,1,5,27,2,19,2,0,0
5622,1,5,27,2,20,2,0,0
5623,1,5,27,2,21,2,0,0
5624,1,5,27,2,6,2,1,0
5625,1,5,27,2,14,2,1,0
5626,1,5,27,2,15,2,1,0
5627,1,5,27,2,16,2,1,0
5628,1,5,27,2,17,2,1,0
5629,1,5,27,2,18,2,1,0
5630,1,5,27,2,19,2,1,0
5631,1,5,27,2,20,2,1,0
5632,1,5,27,2,21,2,1,0
5633,1,5,27,2,14,2,2,0
5634,1,5,27,2,15,2,2,0
5635,1,5,27,2,16,2,2,0
5636,1,5,27,2,17,2,2,0
5637,1,5,27,2,18,2,2,0
5638,1,5,27,2,19,2,2,0
5639,1,5,27,2,20,2,2,0
5640,1,5,27,2,21,2,2,0
5641,1,5,27,5,5,2,0,0
5642,1,5,27,5,6,2,0,0
5643,1,5,27,5,14,2,0,0
5644,1,5,27,5,15,2,0,0
5645,1,5,27,5,16,2,0,0
5646,1,5,27,5,17,2,0,0
5647,1,5,27,5,18,2,0,0
5648,1,5,27,5,19,2,0,0
5649,1,5,27,5,20,2,0,0
5650,1,5,27,5,21,2,0,0
5651,1,5,27,7,6,2,0,0
5652,1,5,27,7,14,2,0,0
5653,1,5,27,7,15,2,0,0
5654,1,5,27,7,16,2,0,0
5655,1,5,27,7,17,2,0,0
5656,1,5,27,7,18,2,0,0
5657,1,5,27,7,19,2,0,0
5658,1,5,27,7,20,2,0,0
5659,1,5,27,7,21,2,0,0
5660,1,5,27,8,6,2,0,0
5661,1,5,27,8,14,2,0,0
5662,1,5,27,8,15,2,0,0
5663,1,5,27,8,16,2,0,0
5664,1,5,27,8,17,2,0,0
5665,1,5,27,8,18,2,0,0
5666,1,5,27,8,19,2,0,0
5667,1,5,27,8,20,2,0,0
5668,1,5,27,8,21,2,0,0
5669,1,5,27,10,6,2,0,0
5670,1,5,27,10,14,2,0,0
5671,1,5,27,10,15,2,0,0
5672,1,5,27,10,16,2,0,0
5673,1,5,27,10,17,2,0,0
5674,1,5,27,10,18,2,0,0
5675,1,5,27,10,19,2,0,0
5676,1,5,27,10,20,2,0,0
5677,1,5,27,10,21,2,0,0
5678,1,5,27,12,5,2,0,0
5679,1,5,27,12,6,2,0,0
5680,1,5,27,12,14,2,0,0
5681,1,5,27,12,15,2,0,0
5682,1,5,27,12,16,2,0,0
5683,1,5,27,12,17,2,0,0
5684,1,5,27,12,18,2,0,0
5685,1,5,27,12,19,2,0,0
5686,1,5,27,12,20,2,0,0
5687,1,5,27,12,21,2,0,0
5688,1,5,27,13,13,2,0,0
5689,1,5,27,13,13,2,0,0
5690,1,5,27,13,13,2,0,0
5691,1,5,27,13,13,2,0,0
5692,1,5,27,13,13,2,0,0
5693,1,5,27,13,13,2,0,0
5800,1,5,28,1,3,2,0,0
5801,1,5,28,1,4,2,0,0
5802,1,5,28,1,5,2,0,0
5803,1,5,28,1,6,2,0,0
5804,1,5,28,1,14,2,0,0
5805,1,5,28,1,15,2,0,0
5806,1,5,28,1,16,2,0,0
5807,1,5,28,1,17,2,0,0
5808,1,5,28,1,18,2,0,0
5809,1,5,28,1,19,2,0,0
5810,1,5,28,1,20,2,0,0
5811,1,5,28,1,21,2,0,0
5812,1,5,28,2,3,2,0,0
5813,1,5,28,2,4,2,0,0
5814,1,5,28,2,5,2,0,0
5815,1,5,28,2,6,2,0,0
5816,1,5,28,2,14,2,0,0
5817,1,5,28,2,15,2,0,0
5818,1,5,28,2,16,2,0,0
5819,1,5,28,2,17,2,0,0
5820,1,5,28,2,18,2,0,0
5821,1,5,28,2,19,2,0,0
5822,1,5,28,2,20,2,0,0
5823,1,5,28,2,21,2,0,0
5824,1,5,28,2,6,2,1,0
5825,1,5,28,2,14,2,1,0
5826,1,5,28,2,15,2,1,0
5827,1,5,28,2,16,2,1,0
5828,1,5,28,2,17,2,1,0
5829,1,5,28,2,18,2,1,0
5830,1,5,28,2,19,2,1,0
5831,1,5,28,2,20,2,1,0
5832,1,5,28,2,21,2,1,0
5833,1,5,28,2,14,2,2,0
5834,1,5,28,2,15,2,2,0
5835,1,5,28,2,16,2,2,0
5836,1,5,28,2,17,2,2,0
5837,1,5,28,2,18,2,2,0
5838,1,5,28,2,19,2,2,0
5839,1,5,28,2,20,2,2,0
5840,1,5,28,2,21,2,2,0
5841,1,5,28,5,5,2,0,0
5842,1,5,28,5,6,2,0,0
5843,1,5,28,5,14,2,0,0
5844,1,5,28,5,15,2,0,0
5845,1,5,28,5,16,2,0,0
5846,1,5,28,5,17,2,0,0
5847,1,5,28,5,18,2,0,0
5848,1,5,28,5,19,2,0,0
5849,1,5,28,5,20,2,0,0
5850,1,5,28,5,21,2,0,0
5851,1,5,28,7,6,2,0,0
5852,1,5,28,7,14,2,0,0
5853,1,5,28,7,15,2,0,0
5854,1,5,28,7,16,2,0,0
5855,1,5,28,7,17,2,0,0
5856,1,5,28,7,18,2,0,0
5857,1,5,28,7,19,2,0,0
5858,1,5,28,7,20,2,0,0
5859,1,5,28,7,21,2,0,0
5860,1,5,28,8,6,2,0,0
5861,1,5,28,8,14,2,0,0
5862,1,5,28,8,15,2,0,0
5863,1,5,28,8,16,2,0,0
5864,1,5,28,8,17,2,0,0
5865,1,5,28,8,18,2,0,0
5866,1,5,28,8,19,2,0,0
5867,1,5,28,8,20,2,0,0
5868,1,5,28,8,21,2,0,0
5869,1,5,28,10,6,2,0,0
5870,1,5,28,10,14,2,0,0
5871,1,5,28,10,15,2,0,0
5872,1,5,28,10,16,2,0,0
5873,1,5,28,10,17,2,0,0
5874,1,5,28,10,18,2,0,0
5875,1,5,28,10,19,2,0,0
5876,1,5,28,10,20,2,0,0
5877,1,5,28,10,21,2,0,0
5878,1,5,28,12,5,2,0,0
5879,1,5,28,12,6,2,0,0
5880,1,5,28,12,14,2,0,0
5881,1,5,28,12,15,2,0,0
5882,1,5,28,12,16,2,0,0
5883,1,5,28,12,17,2,0,0
5884,1,5,28,12,18,2,0,0
5885,1,5,28,12,19,2,0,0
5886,1,5,28,12,20,2,0,0
5887,1,5,28,12,21,2,0,0
5888,1,5,28,13,13,2,0,0
5889,1,5,28,13,13,2,0,0
5890,1,5,28,13,13,2,0,0
5891,1,5,28,13,13,2,0,0
5892,1,5,28,13,13,2,0,0
5893,1,5,28,13,13,2,0,0
9070,1,3,1,1,1,1,0,1
9080,1,3,1,1,14,1,0,1
9081,1,3,1,1,15,1,0,1
9082,1,3,1,1,16,1,0,1
9083,1,3,1,1,17,1,0,1
9084,1,3,1,1,18,1,0,1
9085,1,3,1,1,19,1,0,1
9086,1,3,1,1,20,1,0,1
9087,1,3,1,1,21,1,0,1
9090,1,3,1,1,3,1,0,1
9091,1,3,1,1,14,1,2,1
9092,1,3,1,1,15,1,2,1
9093,1,3,1,1,16,1,2,1
9094,1,3,1,1,17,1,2,1
9095,1,3,1,1,18,1,2,1
9096,1,3,1,1,19,1,2,1
9097,1,3,1,1,20,1,2,1
9098,1,3,1,1,21,1,2,1
9100,1,3,1,1,4,1,0,1
9110,1,3,1,1,5,1,0,1
9120,1,3,1,1,6,1,0,1
9130,1,3,2,1,1,1,0,1
9140,1,3,2,1,14,1,0,1
9150,1,3,2,1,3,1,0,1
9160,1,3,2,1,4,1,0,1
9161,1,3,2,1,14,1,2,1
9162,1,3,2,1,15,1,2,1
9163,1,3,2,1,16,1,2,1
9164,1,3,2,1,17,1,2,1
9165,1,3,2,1,18,1,2,1
9166,1,3,2,1,19,1,2,1
9167,1,3,2,1,20,1,2,1
9168,1,3,2,1,21,1,2,1
9170,1,3,2,1,5,1,0,1
9171,1,3,2,1,15,1,0,1
9172,1,3,2,1,16,1,0,1
9173,1,3,2,1,17,1,0,1
9174,1,3,2,1,18,1,0,1
9175,1,3,2,1,19,1,0,1
9176,1,3,2,1,20,1,0,1
9177,1,3,2,1,21,1,0,1
9181,1,3,2,1,6,1,0,1
9190,1,3,3,1,1,1,0,1
9191,1,3,3,1,14,1,2,1
9192,1,3,3,1,15,1,2,1
9193,1,3,3,1,16,1,2,1
9194,1,3,3,1,17,1,2,1
9195,1,3,3,1,18,1,2,1
9196,1,3,3,1,19,1,2,1
9197,1,3,3,1,20,1,2,1
9198,1,3,3,1,21,1,2,1
9200,1,3,3,1,14,1,0,1
9201,1,3,3,1,16,1,0,1
9202,1,3,3,1,17,1,0,1
9203,1,3,3,1,18,1,0,1
9204,1,3,3,1,19,1,0,1
9205,1,3,3,1,20,1,0,1
9206,1,3,3,1,21,1,0,1
9210,1,3,3,1,3,1,0,1
9220,1,3,3,1,4,1,0,1
9230,1,3,3,1,5,1,0,1
9240,1,3,3,1,6,1,0,1
9245,1,3,3,1,15,1,0,1
9250,1,3,2,2,1,1,0,1
9251,1,3,2,2,15,1,0,1
9252,1,3,2,2,16,1,0,1
9253,1,3,2,2,17,1,0,1
9254,1,3,2,2,18,1,0,1
9255,1,3,2,2,19,1,0,1
9256,1,3,2,2,20,1,0,1
9257,1,3,2,2,21,1,0,1
9260,1,3,2,2,14,1,0,1
9261,1,3,2,8,7,1,0,1
9265,1,3,1,2,14,1,0,1
9266,1,3,1,2,15,1,0,1
9267,1,3,1,2,16,1,0,1
9268,1,3,1,2,17,1,0,1
9269,1,3,1,2,18,1,0,1
9270,1,3,2,2,3,1,0,1
9271,1,3,1,2,19,1,0,1
9272,1,3,1,2,20,1,0,1
9273,1,3,1,2,21,1,0,1
9275,1,3,1,12,6,1,0,1
9276,1,3,1,12,14,1,0,1
9277,1,3,1,13,13,1,0,1
9278,1,3,1,13,13,1,0,1
9280,1,3,2,2,4,1,0,1
9290,1,3,2,2,5,1,0,1
9291,1,3,2,8,8,1,0,1
9292,1,3,2,8,9,1,0,1
9295,1,3,1,2,5,1,0,1
9300,1,3,2,2,6,1,0,1
9302,1,3,2,1,6,1,1,1
9305,1,3,1,2,6,1,0,1
9310,1,3,3,2,1,1,0,1
9320,1,3,2,1,14,1,1,1
9321,1,3,2,1,15,1,1,1
9322,1,3,2,1,16,1,1,1
9323,1,3,2,1,17,1,1,1
9324,1,3,2,1,18,1,1,1
9325,1,3,2,1,19,1,1,1
9326,1,3,2,1,20,1,1,1
9327,1,3,2,1,21,1,1,1
9330,1,3,3,2,3,1,0,1
9340,1,3,3,2,4,1,0,1
9350,1,3,3,2,5,1,0,1
9351,1,3,3,8,7,1,0,1
9360,1,3,3,2,6,1,0,1
9361,1,3,3,8,8,1,0,1
9362,1,3,3,1,6,1,1,1
9363,1,3,3,2,14,1,0,1
9364,1,3,1,12,15,1,0,1
9365,1,3,3,13,13,1,0,1
9366,1,3,3,2,15,1,0,1
9367,1,3,3,2,16,1,0,1
9368,1,3,3,2,17,1,0,1
9369,1,3,3,2,18,1,0,1
9370,1,3,3,2,19,1,0,1
9371,1,3,3,2,20,1,0,1
9372,1,3,3,2,21,1,0,1
9373,1,3,3,8,9,1,0,1
9375,1,3,1,12,16,1,0,1
9376,1,3,3,13,13,1,0,1
9377,1,3,1,12,17,1,0,1
9378,1,3,2,13,13,1,0,1
9380,1,3,1,12,18,1,0,1
9381,1,3,1,12,19,1,0,1
9385,1,3,3,7,6,1,0,1
9386,1,3,3,7,14,1,0,1
9387,1,3,3,7,15,1,0,1
9388,1,3,3,7,16,1,0,1
9389,1,3,3,7,17,1,0,1
9390,1,3,3,7,18,1,0,1
9391,1,3,3,7,19,1,0,1
9392,1,3,3,7,20,1,0,1
9393,1,3,3,7,21,1,0,1
9400,1,3,3,1,14,1,1,1
9401,1,3,3,1,15,1,1,1
9402,1,3,3,1,16,1,1,1
9403,1,3,3,1,17,1,1,1
9404,1,3,3,1,18,1,1,1
9405,1,3,3,1,19,1,1,1
9406,1,3,3,1,20,1,1,1
9407,1,3,3,1,21,1,1,1
9410,1,3,2,7,6,1,0,1
9411,1,3,2,7,14,1,0,1
9412,1,3,2,7,15,1,0,1
9413,1,3,2,7,16,1,0,1
9414,1,3,2,7,17,1,0,1
9415,1,3,2,7,18,1,0,1
9416,1,3,2,7,19,1,0,1
9417,1,3,2,7,20,1,0,1
9418,1,3,2,7,21,1,0,1
9420,1,3,3,14,14,1,0,1
9421,1,3,3,14,15,1,0,1
9422,1,3,3,14,16,1,0,1
9423,1,3,3,14,17,1,0,1
9424,1,3,3,14,18,1,0,1
9425,1,3,3,14,20,1,0,1
9430,1,3,2,5,4,1,0,1
9431,1,3,2,5,5,1,0,1
9432,1,3,2,5,6,1,0,1
9433,1,3,2,5,14,1,0,1
9434,1,3,2,5,15,1,0,1
9435,1,3,2,5,16,1,0,1
9436,1,3,2,5,17,1,0,1
9437,1,3,2,5,18,1,0,1
9438,1,3,2,5,19,1,0,1
9439,1,3,2,5,20,1,0,1
9440,1,3,2,5,21,1,0,1
9441,1,3,3,5,4,1,0,1
9442,1,3,3,5,5,1,0,1
9443,1,3,3,5,6,1,0,1
9444,1,3,3,5,14,1,0,1
9445,1,3,3,5,15,1,0,1
9446,1,3,3,5,16,1,0,1
9447,1,3,3,5,17,1,0,1
9448,1,3,3,5,18,1,0,1
9449,1,3,3,5,19,1,0,1
9450,1,3,3,5,20,1,0,1
9451,1,3,3,5,21,1,0,1
9460,1,3,2,2,6,1,1,1
9461,1,3,2,2,14,1,1,1
9462,1,3,2,2,15,1,1,1
9463,1,3,2,2,16,1,1,1
9464,1,3,2,2,17,1,1,1
9465,1,3,2,2,18,1,1,1
9466,1,3,2,2,19,1,1,1
9467,1,3,2,2,20,1,1,1
9468,1,3,2,2,21,1,1,1
9470,1,3,3,2,6,1,1,1
9471,1,3,3,2,14,1,1,1
9472,1,3,3,2,15,1,1,1
9473,1,3,3,2,16,1,1,1
9474,1,3,3,2,17,1,1,1
9475,1,3,3,2,18,1,1,1
9476,1,3,3,2,19,1,1,1
9477,1,3,3,2,20,1,1,1
9478,1,3,3,2,21,1,1,1
9480,1,3,2,12,5,1,0,1
9510,1,3,2,12,6,1,0,1
9515,1,3,2,12,14,1,0,1
9520,1,3,1,10,6,1,0,1
9521,1,3,1,10,14,1,0,1
9522,1,3,1,10,15,1,0,1
9523,1,3,1,10,16,1,0,1
9524,1,3,1,10,17,1,0,1
9525,1,3,1,10,18,1,0,1
9526,1,3,1,10,19,1,0,1
9527,1,3,1,10,20,1,0,1
9528,1,3,1,10,21,1,0,1
9530,1,3,2,10,6,1,0,1
9531,1,3,2,10,14,1,0,1
9532,1,3,2,10,15,1,0,1
9533,1,3,2,10,16,1,0,1
9534,1,3,2,10,17,1,0,1
9535,1,3,2,10,18,1,0,1
9536,1,3,2,10,19,1,0,1
9537,1,3,2,10,20,1,0,1
9538,1,3,2,10,21,1,0,1
9540,1,3,3,10,6,1,0,1
9541,1,3,3,10,14,1,0,1
9542,1,3,3,10,15,1,0,1
9543,1,3,3,10,16,1,0,1
9544,1,3,3,10,17,1,0,1
9545,1,3,3,10,18,1,0,1
9546,1,3,3,10,19,1,0,1
9547,1,3,3,10,20,1,0,1
9548,1,3,3,10,21,1,0,1
9550,1,3,1,5,6,1,0,1
9551,1,3,1,5,14,1,0,1
9552,1,3,1,5,15,1,0,1
9553,1,3,1,5,16,1,0,1
9554,1,3,1,5,17,1,0,1
9555,1,3,1,5,18,1,0,1
9556,1,3,1,5,19,1,0,1
9557,1,3,1,5,20,1,0,1
9558,1,3,1,5,21,1,0,1
