EmissionID,Year,TechID,ETypeID,Value
6,2012,10,ED,10.50474301
6,2012,30,ED,821.2148933299999
6,2012,40,ED,339.8039846
6,2012,70,ED,811.6618976
6,2012,80,ED,2863.0669712
6,2012,90,ED,158.55791712
6,2012,100,ED,2980.9767604999997
6,2012,110,ED,4633.076295
6,2012,120,ED,2460.9328459999997
6,2012,130,ED,1466.7532158
6,2012,140,ED,6211.719117000001
6,2012,150,ED,329.83011055000003
6,2012,160,ED,4555.9967958
6,2012,161,ED,0.69395962
6,2012,170,ED,10901.73764
6,2012,181,ED,5239.38292
6,2012,190,ED,220.52719212
6,2012,191,ED,0.8467719259999998
6,2012,200,ED,2238.5165099
6,2012,210,ED,38.606312624999994
6,2012,220,ED,572.9428387
6,2012,230,ED,2097.5266418
6,2012,240,ED,1485.3396644
6,2012,250,ED,58.36165738
6,2012,260,ED,1811.1597214
6,2012,261,ED,5.356055774
6,2012,265,ED,1774.4277725
6,2012,270,ED,26.827834424
6,2012,280,ED,1227.1835250999998
6,2012,290,ED,1373.8273774
6,2012,291,ED,3.1248250529999995
6,2012,295,ED,6748.275803000001
6,2012,300,ED,1364.0180167999997
6,2012,302,ED,2.040907555
6,2012,305,ED,5151.373550600001
6,2012,310,ED,12.540197104
6,2012,320,ED,111.20399714
6,2012,330,ED,5.785081394
6,2012,340,ED,523.42124274
6,2012,350,ED,796.0704727
6,2012,351,ED,0.0012403660000000001
6,2012,360,ED,870.475603
6,2012,361,ED,0.5206279189999999
6,2012,362,ED,0.003455016
6,2012,363,ED,1563.7586555
6,2012,386,ED,0.040667054
6,2012,400,ED,14.559307633999998
6,2012,410,ED,0.67413742
6,2012,411,ED,0.275751715
6,2012,430,ED,0.147955196
6,2012,431,ED,8.571279495999999
6,2012,442,ED,5.924465327999999
6,2012,460,ED,0.201152644
6,2012,461,ED,17.245605289
6,2012,470,ED,9.73078e-4
6,2012,471,ED,6.881017462
6,2012,611,ED,0.018041941
6,2012,620,ED,19.011544109
6,2012,630,ED,757.9415779
6,2012,631,ED,0.12814682800000002
6,2012,640,ED,700.5359955
6,2012,670,ED,693.4473876999999
6,2012,690,ED,2.082084522
6,2012,691,ED,0.001371937
6,2012,700,ED,136.574111
6,2012,720,ED,15.9049508
6,2012,810,ED,11.572258230000001
6,2012,811,ED,0.021504435000000006
6,2012,850,ED,2.806194127
6,2012,852,ED,0.056837937000000005
