EmissionID,Year,TechID,ETypeID,Value
11,2015,10,ED,5.545779346346024e-5
11,2015,40,ED,0.0014148631792684845
11,2015,70,ED,8.025395365198163e-5
11,2015,80,ED,6.813903351128508e-7
11,2015,81,ED,6.169212105376462e-8
11,2015,90,ED,1.7837021248952904e-6
11,2015,91,ED,6.81726907286845e-16
11,2015,92,ED,2.911014872253232e-13
11,2015,100,ED,2.2352006442795188e-7
11,2015,110,ED,1.483907055230783e-7
11,2015,120,ED,9.200223695320558e-8
11,2015,130,ED,3.2901341196343994e-5
11,2015,140,ED,6.099450343038578e-7
11,2015,150,ED,1.0735745688932325e-6
11,2015,160,ED,9.803605119873328e-8
11,2015,161,ED,1.0202841221071692e-11
11,2015,162,ED,2.9788614907444735e-12
11,2015,170,ED,6.537218882394864e-8
11,2015,171,ED,5.787972044847205e-8
11,2015,181,ED,4.0530756975880074e-8
11,2015,190,ED,4.135563140369186e-6
11,2015,191,ED,2.80981506705563e-12
11,2015,192,ED,8.71670657607841e-13
11,2015,200,ED,3.539671985020768e-7
11,2015,210,ED,1.4212437503978706e-7
11,2015,220,ED,9.545345746356952e-9
11,2015,230,ED,6.3337028805356025e-9
11,2015,240,ED,3.926895964820139e-9
11,2015,245,ED,3.9329461137016796e-8
11,2015,250,ED,1.139915586848588e-7
11,2015,251,ED,1.1920306794246544e-7
11,2015,260,ED,9.847283733427622e-7
11,2015,265,ED,1.7395384132808642e-6
11,2015,266,ED,1.9302783315263878e-7
11,2015,270,ED,2.7626865125497212e-8
11,2015,280,ED,1.9338804791235683e-8
11,2015,290,ED,1.2861515936009552e-8
11,2015,295,ED,3.082810756461485e-9
11,2015,300,ED,1.0675058077534764e-8
11,2015,305,ED,2.5587330940260202e-9
11,2015,310,ED,6.170349223958386e-8
11,2015,320,ED,1.0951656793297666e-8
11,2015,321,ED,3.380353552550787e-9
11,2015,330,ED,4.314162167152002e-8
11,2015,340,ED,3.019913528942224e-8
11,2015,350,ED,2.0832109060849308e-8
11,2015,360,ED,1.7290650190668675e-8
11,2015,363,ED,1.465864906690017e-6
11,2015,366,ED,1.9546030485279113e-7
11,2015,400,ED,1.6061565253963648e-9
11,2015,401,ED,7.135241857993519e-10
11,2015,461,ED,1.4255375930615134e-8
11,2015,462,ED,5.931280643253898e-9
11,2015,471,ED,4.139975694141608e-9
11,2015,472,ED,2.6118490565580665e-9
11,2015,611,ED,1.337494169727685e-11
11,2015,612,ED,5.488835236753459e-12
11,2015,620,ED,8.471373861869257e-9
11,2015,621,ED,4.177232859670452e-9
11,2015,630,ED,4.69554487033599e-5
11,2015,631,ED,5.4531352383910104e-12
11,2015,632,ED,2.452123241560097e-12
11,2015,670,ED,
11,2015,690,ED,1.25057115153126e-7
11,2015,700,ED,3.2857009971044e-5
11,2015,720,ED,2.62100637567148e-5
11,2015,810,ED,7.48859012608147e-6
11,2015,811,ED,
11,2015,850,ED,7.7694113714101e-6
11,2015,857,ED,7.79281292671629e-8
11,2015,865,ED,3.98487009792248e-7
11,2015,870,ED,0.00184790483880084
11,2015,890,ED,0.0120186075055625
11,2015,970,ED,0.0015143155460922602
11,2015,980,ED,0.00136288396836023
11,2015,1040,ED,4.09996053729368e-4
11,2015,1110,ED,
11,2015,1131,ED,
11,2015,1132,ED,3.40296720873928e-4
11,2015,1142,ED,1.20803225270671e-5
11,2015,1152,ED,6.042115668177609e-4
11,2015,1153,ED,7.24659682797641e-4
11,2015,1158,ED,5.32161086062789e-4
11,2015,1159,ED,4.81810350803882e-4
11,2015,1163,ED,1.2045258770097e-4
11,2015,1167,ED,
11,2015,1168,ED,1.2045258770097e-4
11,2015,1180,ED,1.77482589595047e-8
11,2015,1200,ED,0.001033069913129037
11,2015,1220,ED,5.286377968953168e-4
11,2015,1221,ED,3.700245100657009e-4
11,2015,1222,ED,6.129035443444091e-5
11,2015,1301,ED,5.99016020572252e-6
11,2015,1302,ED,1.007188829697907e-6
11,2015,1410,ED,1.35600958411813e-4
11,2015,1461,ED,2.8491077077539347e-5
11,2015,1464,ED,8.756887166541586e-5
11,2015,1471,ED,2.8924572905963892e-6
11,2015,1472,ED,4.790995601291005e-7
11,2015,1480,ED,4.790505364760016e-6
11,2015,1510,ED,5.3479135318168855e-6
11,2015,1511,ED,8.992011055296346e-7
11,2015,1520,ED,3.600913592219713e-4
11,2015,1530,ED,2.686438438603746e-4
11,2015,1560,ED,3.255515879856755e-4
11,2015,1570,ED,2.9283186398900264e-4
11,2015,1590,ED,9.61831843633079e-5
11,2015,1592,ED,1.813062948008373e-5
11,2015,1610,ED,7.983204786058532e-5
11,2015,1612,ED,1.2252229163309017e-4
11,2015,1615,ED,5.606160175779596e-5
11,2015,1640,ED,0.0012288055694087252
11,2015,1670,ED,3.472003176923411e-7
11,2015,1675,ED,4.827527457030537e-4
11,2015,1680,ED,3.7744693647496026e-5
11,2015,1682,ED,3.3018403364658633e-7
11,2015,1690,ED,1.667181215865381e-4
11,2015,2070,ED,5.6393036259478005e-6
11,2015,2080,ED,4.61170434534666e-6
11,2015,2120,ED,7.74900458566844e-6
11,2015,2130,ED,1.0918113487304699e-5
11,2015,2150,ED,1.13699568300624e-6
11,2015,2170,ED,1.65483390824898e-6
11,2015,2190,ED,1.8414531373739e-6
11,2015,2240,ED,1.64775914505357e-6
11,2015,2300,ED,2.42730739254548e-7
11,2015,3010,ED,6.89430039428547e-5
11,2015,3020,ED,5.62591253610142e-5
11,2015,3030,ED,1.03018336488418e-4
11,2015,3040,ED,8.471744198489929e-5
11,2015,4010,ED,3.53905609250068e-8
11,2015,4040,ED,1.236085700988769e-7
11,2015,4050,ED,3.0426996803283703e-6
11,2015,4060,ED,1.176484704017639e-7
11,2015,4070,ED,2.398717784881587e-6
11,2015,4090,ED,
11,2015,4100,ED,
11,2015,4120,ED,2.906346960067748e-6
11,2015,4130,ED,1.9823291091918988e-5
11,2015,4140,ED,3.0137418079376237e-6
11,2015,4150,ED,1.356480632781982e-5
11,2015,4170,ED,
11,2015,4190,ED,
11,2015,4200,ED,2.228804616928103e-6
11,2015,4210,ED,1.304211359024052e-5
11,2015,4220,ED,9.364772014617919e-6
11,2015,4230,ED,2.3159154558181737e-6
11,2015,4250,ED,
11,2015,4270,ED,
11,2015,5004,ED,1.541590545815473e-6
11,2015,5005,ED,2.554871881199569e-7
11,2015,5016,ED,2.817444405945738e-4
11,2015,5017,ED,4.6696053487849425e-5
11,2015,5025,ED,1.9721167139031108e-4
11,2015,5026,ED,3.268378597583632e-5
11,2015,5033,ED,3.181052595389553e-6
11,2015,5034,ED,5.350391605791561e-7
11,2015,5043,ED,4.286121368408201e-8
11,2015,5044,ED,7.209069142118096e-9
11,2015,5052,ED,2.839989758007719e-6
11,2015,5053,ED,4.776739362340573e-7
11,2015,5061,ED,1.5130081368179351e-5
11,2015,5062,ED,2.544813636710936e-6
11,2015,5204,ED,1.2335985512882456e-6
11,2015,5205,ED,2.0404711740552947e-7
11,2015,5216,ED,2.254492697978614e-4
11,2015,5217,ED,3.7292077670374636e-5
11,2015,5225,ED,1.578113654175406e-4
11,2015,5226,ED,2.6103261730813672e-5
11,2015,5233,ED,2.5271466921324928e-6
11,2015,5234,ED,4.2480280226224097e-7
11,2015,5243,ED,3.4050539396703256e-8
11,2015,5244,ED,5.723754018545153e-9
11,2015,5252,ED,2.256193564071094e-6
11,2015,5253,ED,3.7925674086079835e-7
