EmissionID,Year,TechID,ETypeID,Value
2,2012,10,ED,2186.8213381
2,2012,30,ED,52486.526614
2,2012,40,ED,21717.982818
2,2012,70,ED,9867.102936
2,2012,80,ED,25289.970158
2,2012,90,ED,1569.9943729000001
2,2012,100,ED,25263.678953
2,2012,110,ED,53652.379397000004
2,2012,120,ED,21737.85114
2,2012,130,ED,13605.252563999999
2,2012,140,ED,46574.703607999996
2,2012,150,ED,2612.0986827
2,2012,160,ED,30642.409486999997
2,2012,161,ED,0.264568683
2,2012,170,ED,101181.0376
2,2012,181,ED,39284.246884
2,2012,190,ED,2124.6249013
2,2012,191,ED,0.335384626
2,2012,200,ED,17301.850645
2,2012,210,ED,329.73757836
2,2012,220,ED,4186.5030517
2,2012,230,ED,21254.085328
2,2012,240,ED,11480.4269711
2,2012,250,ED,60.624009495
2,2012,260,ED,4849.1490025
2,2012,261,ED,6.115785838
2,2012,265,ED,4750.8043062
2,2012,270,ED,26.804073571
2,2012,280,ED,1401.2533379
2,2012,290,ED,2354.0785673
2,2012,291,ED,6.119366229
2,2012,295,ED,2890.82383
2,2012,300,ED,3651.9844514
2,2012,302,ED,15.302474796
2,2012,305,ED,3448.0366063
2,2012,310,ED,11.324039579
2,2012,320,ED,833.79393583
2,2012,330,ED,5.091458946
2,2012,340,ED,526.4729462
2,2012,350,ED,1203.24968718
2,2012,351,ED,9.703540000000001e-4
2,2012,360,ED,2055.8000874
2,2012,361,ED,1.259075205
2,2012,362,ED,0.026704376
2,2012,363,ED,3693.1249543
2,2012,386,ED,0.314322135
2,2012,400,ED,112.53121947999999
2,2012,410,ED,12.365204661
2,2012,411,ED,5.057910189
2,2012,430,ED,2.042673741
2,2012,431,ED,138.39610267
2,2012,442,ED,12.485675573
2,2012,460,ED,0.538560638
2,2012,461,ED,46.172917014999996
2,2012,470,ED,0.002298114
2,2012,471,ED,16.250882267999998
2,2012,611,ED,0.022057056
2,2012,620,ED,178.56215286
2,2012,630,ED,403.8624077
2,2012,631,ED,0.11834472800000001
2,2012,640,ED,2428.495911
2,2012,660,ED,3.42059e-5
2,2012,670,ED,2629.354004
2,2012,690,ED,2.787841916
2,2012,691,ED,7.31024e-4
2,2012,700,ED,123.5345516
2,2012,720,ED,10.47626114
2,2012,810,ED,8.591674089
2,2012,811,ED,0.014809278
2,2012,850,ED,3.833497643
2,2012,852,ED,0.077645406
2,2012,853,ED,0.656111449
2,2012,857,ED,0.234622285
2,2012,865,ED,0.522864237
2,2012,870,ED,1049.652054
2,2012,890,ED,837.0553894
2,2012,970,ED,344.0420609
2,2012,980,ED,2403.962708
2,2012,991,ED,0.321197346
2,2012,1040,ED,756.1420288
2,2012,1041,ED,2.423423886
2,2012,1130,ED,746.7498779
2,2012,1131,ED,0.537202299
2,2012,1132,ED,125.3216934
2,2012,1142,ED,0.363110013
2,2012,1152,ED,100.4986563
2,2012,1153,ED,106.9166489
2,2012,1158,ED,43.13959599
2,2012,1159,ED,252.5966759
2,2012,1163,ED,107.9336929
2,2012,1164,ED,1.478333995
2,2012,1166,ED,109.5560188
2,2012,1167,ED,0.150894322
2,2012,1168,ED,6.83376e-4
2,2012,1180,ED,0.003055788
2,2012,1200,ED,136.28092671
2,2012,1220,ED,1181.6492843
2,2012,1221,ED,0.104707377
2,2012,1230,ED,4.245918e-4
2,2012,1240,ED,5.37749061
2,2012,1301,ED,0.039552001
2,2012,1320,ED,921.9722939000001
2,2012,1340,ED,3360.544567
2,2012,1390,ED,1929.9727401999999
2,2012,1391,ED,0.008622266
2,2012,1410,ED,1855.0285797000001
2,2012,1450,ED,4802.657547100001
2,2012,1451,ED,10848.700928
2,2012,1452,ED,19492.268739
2,2012,1453,ED,10413.756561999999
2,2012,1460,ED,1834.0015678999998
2,2012,1461,ED,0.034678577
2,2012,1462,ED,2.191009e-5
2,2012,1471,ED,6841.4049373
2,2012,1510,ED,2.180306911
2,2012,1520,ED,238.00914093
2,2012,1530,ED,3845.4552617
2,2012,1550,ED,37.647176505
2,2012,1560,ED,198.10743665
2,2012,1570,ED,5622.7412416
2,2012,1590,ED,8041.0916750999995
2,2012,1591,ED,0.46478455999999996
2,2012,1592,ED,0.449291971
2,2012,1610,ED,6028.9810189
2,2012,1630,ED,326.85680673
2,2012,1640,ED,6409.6421209
2,2012,1650,ED,275.3202648
