EmissionID,Year,TechID,ETypeID,ED_PFix,Value,Unit
10,2015,10,ED,M,4.62148261e-4,Mg
10,2015,40,ED,M,0.011790526026000002,Mg
10,2015,70,ED,M,2.47320153e-4,Mg
10,2015,80,ED,M,3.2493229999999995e-6,Mg
10,2015,81,ED,M,2.94188e-7,Mg
10,2015,90,ED,M,8.635937000000001e-6,Mg
10,2015,91,ED,M,0,Mg
10,2015,92,ED,M,1e-12,Mg
10,2015,100,ED,M,1.1696740000000001e-6,Mg
10,2015,110,ED,M,7.076250000000001e-7,Mg
10,2015,120,ED,M,4.3872700000000003e-7,Mg
10,2015,130,ED,M,1.01271353e-4,Mg
10,2015,140,ED,M,2.867445e-6,Mg
10,2015,150,ED,M,5.0350440000000004e-6,Mg
10,2015,160,ED,M,5.066500000000001e-7,Mg
10,2015,161,ED,M,4.3e-11,Mg
10,2015,162,ED,M,1.3e-11,Mg
10,2015,170,ED,M,3.07325e-7,Mg
10,2015,171,ED,M,2.72101e-7,Mg
10,2015,181,ED,M,1.90541e-7,Mg
10,2015,190,ED,M,1.2703775999999998e-5,Mg
10,2015,191,ED,M,1.2e-11,Mg
10,2015,192,ED,M,4e-12,Mg
10,2015,200,ED,M,1.6966779999999998e-6,Mg
10,2015,210,ED,M,7.210259999999999e-7,Mg
10,2015,220,ED,M,5.0152000000000005e-8,Mg
10,2015,230,ED,M,3.036e-8,Mg
10,2015,240,ED,M,1.8823000000000003e-8,Mg
10,2015,245,ED,M,1.8851800000000002e-7,Mg
10,2015,250,ED,M,1.9848100000000002e-7,Mg
10,2015,251,ED,M,2.3460700000000003e-7,Mg
10,2015,260,ED,M,1.938077e-6,Mg
10,2015,265,ED,M,3.4236430000000003e-6,Mg
10,2015,266,ED,M,3.7990399999999996e-7,Mg
10,2015,270,ED,M,4.8403e-8,Mg
10,2015,280,ED,M,3.3883000000000006e-8,Mg
10,2015,290,ED,M,2.5313e-8,Mg
10,2015,295,ED,M,6.067999999999999e-9,Mg
10,2015,300,ED,M,2.1009999999999998e-8,Mg
10,2015,305,ED,M,5.0359999999999996e-9,Mg
10,2015,310,ED,M,1.08624e-7,Mg
10,2015,320,ED,M,5.1486e-8,Mg
10,2015,321,ED,M,1.5892e-8,Mg
10,2015,330,ED,M,7.636e-8,Mg
10,2015,340,ED,M,5.345200000000001e-8,Mg
10,2015,350,ED,M,4.1281e-8,Mg
10,2015,360,ED,M,3.4262999999999994e-8,Mg
10,2015,363,ED,M,2.9047470000000006e-6,Mg
10,2015,366,ED,M,3.87322e-7,Mg
10,2015,400,ED,M,7.698e-9,Mg
10,2015,401,ED,M,3.4199999999999998e-9,Mg
10,2015,461,ED,M,2.8056999999999998e-8,Mg
10,2015,462,ED,M,1.1674e-8,Mg
10,2015,471,ED,M,8.204e-9,Mg
10,2015,472,ED,M,5.176000000000001e-9,Mg
10,2015,611,ED,M,1.8e-11,Mg
10,2015,612,ED,M,8.000000000000001e-12,Mg
10,2015,620,ED,M,4.0397999999999996e-8,Mg
10,2015,621,ED,M,1.9919e-8,Mg
10,2015,630,ED,M,5.704832e-5,Mg
10,2015,631,ED,M,8.000000000000001e-12,Mg
10,2015,632,ED,M,3e-12,Mg
10,2015,670,ED,M,,Mg
10,2015,690,ED,M,1.5193800000000005e-7,Mg
10,2015,700,ED,M,3.9919481999999994e-5,Mg
10,2015,720,ED,M,3.1843804e-5,Mg
10,2015,810,ED,M,9.098229999999999e-6,Mg
10,2015,811,ED,M,,Mg
10,2015,850,ED,M,9.439413e-6,Mg
10,2015,857,ED,M,7.010000000000001e-10,Mg
10,2015,865,ED,M,4.8414e-7,Mg
10,2015,870,ED,M,0.0027673121960000006,Mg
10,2015,890,ED,M,0.020123334524,Mg
10,2015,970,ED,M,0.002290384178,Mg
10,2015,980,ED,M,0.0020613457300000006,Mg
10,2015,1040,ED,M,6.86476178e-4,Mg
10,2015,1110,ED,M,,Mg
10,2015,1131,ED,M,,Mg
10,2015,1132,ED,M,5.69775221e-4,Mg
10,2015,1142,ED,M,2.0226667e-5,Mg
10,2015,1152,ED,M,0.001112921237,Mg
10,2015,1153,ED,M,0.001334779397,Mg
10,2015,1158,ED,M,9.80208601e-4,Mg
10,2015,1159,ED,M,8.874655849999999e-4,Mg
10,2015,1163,ED,M,2.2186639600000005e-4,Mg
10,2015,1167,ED,M,,Mg
10,2015,1168,ED,M,2.2186639600000005e-4,Mg
10,2015,1180,ED,M,3.2691000000000005e-8,Mg
10,2015,1200,ED,M,0.0015030719339999999,Mg
10,2015,1220,ED,M,7.969040639999999e-4,Mg
10,2015,1221,ED,M,5.57799765e-4,Mg
10,2015,1222,ED,M,9.2393191e-5,Mg
10,2015,1301,ED,M,8.219665e-6,Mg
10,2015,1302,ED,M,1.382059e-6,Mg
10,2015,1410,ED,M,3.9796733300000007e-4,Mg
10,2015,1461,ED,M,2.7769080000000003e-5,Mg
10,2015,1464,ED,M,1.3200718999999998e-4,Mg
10,2015,1471,ED,M,9.686715000000003e-6,Mg
10,2015,1472,ED,M,1.6044839999999998e-6,Mg
10,2015,1480,ED,M,4.669107999999999e-6,Mg
10,2015,1510,ED,M,4.812600000000001e-8,Mg
10,2015,1511,ED,M,8.092e-9,Mg
10,2015,1520,ED,M,5.402581280000001e-4,Mg
10,2015,1530,ED,M,4.4633839199999996e-4,Mg
10,2015,1560,ED,M,4.90451773e-4,Mg
10,2015,1570,ED,M,4.43288606e-4,Mg
10,2015,1590,ED,M,1.59803579e-4,Mg
10,2015,1592,ED,M,1.7671178e-5,Mg
10,2015,1610,ED,M,1.32636979e-4,Mg
10,2015,1612,ED,M,2.03564699e-4,Mg
10,2015,1615,ED,M,9.314356499999999e-5,Mg
10,2015,1640,ED,M,0.0020829359980000005,Mg
10,2015,1670,ED,M,5.885360000000001e-7,Mg
10,2015,1675,ED,M,8.18309357e-4,Mg
10,2015,1680,ED,M,3.67882e-5,Mg
10,2015,1682,ED,M,5.596920000000001e-7,Mg
10,2015,1690,ED,M,2.82602217e-4,Mg
10,2015,2070,ED,M,1.0387257e-5,Mg
10,2015,2080,ED,M,8.494481000000001e-6,Mg
10,2015,2120,ED,M,1.4273199e-5,Mg
10,2015,2130,ED,M,2.0110506e-5,Mg
10,2015,2150,ED,M,2.094277e-6,Mg
10,2015,2170,ED,M,3.048104e-6,Mg
10,2015,2190,ED,M,3.3918459999999994e-6,Mg
10,2015,2240,ED,M,3.035073e-6,Mg
10,2015,2300,ED,M,4.4709499999999994e-7,Mg
10,2015,3010,ED,M,1.2698885199999998e-4,Mg
10,2015,3020,ED,M,1.03625913e-4,Mg
10,2015,3030,ED,M,1.8975355799999996e-4,Mg
10,2015,3040,ED,M,1.5604441499999998e-4,Mg
10,2015,4010,ED,M,4.0446000000000004e-8,Mg
10,2015,4040,ED,M,1.4126700000000002e-7,Mg
10,2015,4050,ED,M,3.4773709999999998e-6,Mg
10,2015,4060,ED,M,1.34455e-7,Mg
10,2015,4070,ED,M,2.7413920000000003e-6,Mg
10,2015,4090,ED,M,,Mg
10,2015,4100,ED,M,,Mg
10,2015,4120,ED,M,3.3215390000000003e-6,Mg
10,2015,4130,ED,M,2.265519e-5,Mg
10,2015,4140,ED,M,3.4442759999999995e-6,Mg
10,2015,4150,ED,M,1.5502636e-5,Mg
10,2015,4170,ED,M,,Mg
10,2015,4190,ED,M,,Mg
10,2015,4200,ED,M,2.5472059999999997e-6,Mg
10,2015,4210,ED,M,1.4905272e-5,Mg
10,2015,4220,ED,M,1.0702596999999997e-5,Mg
10,2015,4230,ED,M,2.6467609999999998e-6,Mg
10,2015,4250,ED,M,,Mg
10,2015,4270,ED,M,,Mg
10,2015,5004,ED,M,5.16272e-6,Mg
10,2015,5005,ED,M,8.55616e-7,Mg
10,2015,5016,ED,M,4.24720464e-4,Mg
10,2015,5017,ED,M,7.0392763e-5,Mg
10,2015,5025,ED,M,2.97290099e-4,Mg
10,2015,5026,ED,M,4.9269729999999996e-5,Mg
10,2015,5033,ED,M,4.365024e-6,Mg
10,2015,5034,ED,M,7.341780000000001e-7,Mg
10,2015,5043,ED,M,3.91466e-7,Mg
10,2015,5044,ED,M,6.584300000000002e-8,Mg
10,2015,5052,ED,M,2.5556999999999995e-8,Mg
10,2015,5053,ED,M,4.298e-9,Mg
10,2015,5061,ED,M,1.4746667e-5,Mg
10,2015,5062,ED,M,2.480324e-6,Mg
