EmissionID,Year,TechID,ETypeID,ED_PFix,Value,Unit
10,2012,10,ED,M,1.1547887039599998e-4,Mg
10,2012,30,ED,M,0.0038011088625,Mg
10,2012,40,ED,M,0.00157283057897,Mg
10,2012,70,ED,M,8.055796644999999e-4,Mg
10,2012,80,ED,M,7.311756736699999e-5,Mg
10,2012,90,ED,M,1.3153921112e-5,Mg
10,2012,100,ED,M,7.0909848062e-5,Mg
10,2012,110,ED,M,1.0877845108099998e-4,Mg
10,2012,120,ED,M,6.2847790565e-5,Mg
10,2012,130,ED,M,0.0013247873064,Mg
10,2012,140,ED,M,1.5806426525600005e-4,Mg
10,2012,150,ED,M,3.0396040658e-5,Mg
10,2012,160,ED,M,1.00635902512e-4,Mg
10,2012,161,ED,M,2.6450510000000004e-9,Mg
10,2012,170,ED,M,2.40803725106e-4,Mg
10,2012,181,ED,M,1.3332205401600001e-4,Mg
10,2012,190,ED,M,2.0252403094e-4,Mg
10,2012,191,ED,M,3.381699e-9,Mg
10,2012,200,ED,M,6.0922046603000014e-5,Mg
10,2012,210,ED,M,5.304551423e-6,Mg
10,2012,220,ED,M,1.4291304361e-5,Mg
10,2012,230,ED,M,5.2481331694e-5,Mg
10,2012,240,ED,M,4.0424061628e-5,Mg
10,2012,250,ED,M,1.454391367e-6,Mg
10,2012,260,ED,M,1.1187797121600002e-4,Mg
10,2012,261,ED,M,,Mg
10,2012,265,ED,M,1.09608999141e-4,Mg
10,2012,270,ED,M,4.617897040000001e-7,Mg
10,2012,280,ED,M,2.1123610062000002e-5,Mg
10,2012,290,ED,M,5.1122485083999996e-5,Mg
10,2012,291,ED,M,,Mg
10,2012,295,ED,M,6.2778743474e-5,Mg
10,2012,300,ED,M,8.425738768899999e-5,Mg
10,2012,302,ED,M,5.1933209999999993e-8,Mg
10,2012,305,ED,M,7.9551962871e-5,Mg
10,2012,310,ED,M,5.039018430000001e-7,Mg
10,2012,320,ED,M,2.8297120900000006e-6,Mg
10,2012,330,ED,M,1.63470163e-7,Mg
10,2012,340,ED,M,1.4790415497000001e-5,Mg
10,2012,350,ED,M,4.9105935586999995e-5,Mg
10,2012,351,ED,M,,Mg
10,2012,360,ED,M,8.9134764875e-5,Mg
10,2012,361,ED,M,,Mg
10,2012,362,ED,M,9.402955e-11,Mg
10,2012,363,ED,M,1.60125415914e-4,Mg
10,2012,386,ED,M,1.4772802000000003e-11,Mg
10,2012,400,ED,M,3.9623683799999997e-7,Mg
10,2012,410,ED,M,3.992055e-9,Mg
10,2012,411,ED,M,1.6329258e-9,Mg
10,2012,430,ED,M,2.0264461e-8,Mg
10,2012,431,ED,M,3.3322019800000005e-7,Mg
10,2012,442,ED,M,1.44425214e-7,Mg
10,2012,460,ED,M,1.2425492e-8,Mg
10,2012,461,ED,M,1.065286187e-6,Mg
10,2012,470,ED,M,9.964097e-11,Mg
10,2012,471,ED,M,7.0460086e-7,Mg
10,2012,611,ED,M,1.7523560000000003e-10,Mg
10,2012,620,ED,M,5.162530590000001e-7,Mg
10,2012,630,ED,M,2.53212258e-4,Mg
10,2012,631,ED,M,1.12825e-9,Mg
10,2012,640,ED,M,,Mg
10,2012,670,ED,M,,Mg
10,2012,690,ED,M,8.137292330000002e-7,Mg
10,2012,691,ED,M,,Mg
10,2012,700,ED,M,6.0365996140000004e-5,Mg
10,2012,720,ED,M,5.6067264120000006e-6,Mg
10,2012,810,ED,M,3.7689332300000005e-6,Mg
10,2012,811,ED,M,,Mg
10,2012,850,ED,M,1.5171415369999998e-6,Mg
10,2012,852,ED,M,3.0728876e-8,Mg
10,2012,853,ED,M,1.6848800000000004e-10,Mg
10,2012,857,ED,M,6.177940000000001e-11,Mg
10,2012,865,ED,M,2.1111907800000002e-7,Mg
10,2012,870,ED,M,0.001889965728,Mg
10,2012,890,ED,M,0.001351430385,Mg
10,2012,970,ED,M,6.460256006999999e-4,Mg
10,2012,980,ED,M,0.005078300476999999,Mg
10,2012,1040,ED,M,0.0018347282640000001,Mg
10,2012,1041,ED,M,,Mg
10,2012,1130,ED,M,0.0016346839379999998,Mg
10,2012,1131,ED,M,,Mg
10,2012,1132,ED,M,2.7433730949999994e-4,Mg
10,2012,1142,ED,M,6.138588649999999e-7,Mg
10,2012,1152,ED,M,3.624425464e-4,Mg
10,2012,1153,ED,M,2.848319645e-4,Mg
10,2012,1158,ED,M,1.520869642e-4,Mg
10,2012,1159,ED,M,0.0010264330150000001,Mg
10,2012,1163,ED,M,2.8183358439999996e-4,Mg
10,2012,1164,ED,M,,Mg
10,2012,1166,ED,M,2.860697687e-4,Mg
10,2012,1167,ED,M,,Mg
10,2012,1168,ED,M,1.7844120000000003e-9,Mg
10,2012,1180,ED,M,7.979193e-9,Mg
10,2012,1200,ED,M,0.00038989659677999997,Mg
10,2012,1220,ED,M,0.005389401632200001,Mg
10,2012,1221,ED,M,2.6265879800000003e-7,Mg
10,2012,1230,ED,M,4.27212e-13,Mg
10,2012,1240,ED,M,1.1057935920999998e-5,Mg
10,2012,1301,ED,M,7.1793011e-8,Mg
10,2012,1320,ED,M,0.0026917716148999998,Mg
10,2012,1340,ED,M,0.0074539422843,Mg
10,2012,1390,ED,M,0.006214349467800002,Mg
10,2012,1391,ED,M,3.3009696999999995e-8,Mg
10,2012,1410,ED,M,1.5502784859e-4,Mg
10,2012,1450,ED,M,2.7948907886000002e-5,Mg
10,2012,1451,ED,M,7.723804143300001e-5,Mg
10,2012,1452,ED,M,1.2767797897799996e-4,Mg
10,2012,1453,ED,M,8.230459039799998e-5,Mg
10,2012,1460,ED,M,0.0078628708725,Mg
10,2012,1461,ED,M,1.41238115e-7,Mg
10,2012,1462,ED,M,6.57543e-11,Mg
10,2012,1471,ED,M,5.5593118519999995e-5,Mg
10,2012,1510,ED,M,2.255529e-9,Mg
10,2012,1520,ED,M,5.3009614094e-4,Mg
10,2012,1530,ED,M,0.005349743277100001,Mg
10,2012,1560,ED,M,4.2990624464999994e-4,Mg
10,2012,1570,ED,M,0.011826858743000001,Mg
10,2012,1590,ED,M,0.011072257679400002,Mg
10,2012,1591,ED,M,5.49437786e-7,Mg
10,2012,1592,ED,M,6.7983802e-7,Mg
10,2012,1610,ED,M,0.0088196866082,Mg
10,2012,1612,ED,M,5.8523098893e-5,Mg
10,2012,1630,ED,M,0.036626744453,Mg
10,2012,1640,ED,M,2.0102939278999996e-4,Mg
10,2012,1650,ED,M,0.017884364654,Mg
10,2012,1660,ED,M,0.034812220946,Mg
10,2012,1670,ED,M,0.004825846334899999,Mg
10,2012,1671,ED,M,1.7123810169999998e-6,Mg
10,2012,1675,ED,M,0.008642059755400002,Mg
10,2012,1680,ED,M,0.0017896226688999999,Mg
10,2012,1682,ED,M,8.107463570100001e-5,Mg
10,2012,2010,ED,M,2.132382665e-5,Mg
10,2012,2040,ED,M,2.126779806e-5,Mg
10,2012,2070,ED,M,8.24954138e-5,Mg
10,2012,2080,ED,M,1.27997306e-4,Mg
10,2012,2120,ED,M,7.902128272999999e-5,Mg
10,2012,2130,ED,M,1.0282300479999998e-5,Mg
10,2012,2190,ED,M,7.44982313e-5,Mg
10,2012,2240,ED,M,6.864719776000001e-5,Mg
10,2012,3010,ED,M,3.484088905e-4,Mg
10,2012,3020,ED,M,2.324431537e-5,Mg
10,2012,3030,ED,M,0.0010839837570000002,Mg
10,2012,3040,ED,M,6.774761814000002e-5,Mg
10,2012,4010,ED,M,3.0805113800000006e-7,Mg
10,2012,4040,ED,M,1.7010937110000003e-6,Mg
10,2012,4050,ED,M,4.6614493409999996e-5,Mg
10,2012,4060,ED,M,1.028653603e-6,Mg
10,2012,4070,ED,M,6.079886321999999e-6,Mg
10,2012,4120,ED,M,9.015594483e-5,Mg
10,2012,4130,ED,M,0.0012446401953,Mg
10,2012,4140,ED,M,4.825490601000001e-5,Mg
10,2012,4150,ED,M,4.583661255e-5,Mg
10,2012,4200,ED,M,1.181487085e-4,Mg
10,2012,4210,ED,M,7.126449510999999e-4,Mg
10,2012,4220,ED,M,9.484736939000001e-5,Mg
10,2012,4230,ED,M,7.050751495e-6,Mg
10,2012,5000,ED,M,1.1103604785200003e-4,Mg
10,2012,5001,ED,M,4.7443250977e-5,Mg
10,2012,5002,ED,M,5.3596918894e-5,Mg
10,2012,5003,ED,M,5.671709778999999e-6,Mg
10,2012,5004,ED,M,5.686323600000001e-8,Mg
10,2012,5012,ED,M,0.011014911948,Mg
10,2012,5013,ED,M,0.0048445598839,Mg
10,2012,5014,ED,M,0.0026014168283000003,Mg
10,2012,5015,ED,M,2.7288079421e-4,Mg
10,2012,5016,ED,M,1.21891002e-7,Mg
10,2012,5024,ED,M,6.877646200000001e-8,Mg
10,2012,5025,ED,M,3.5015965809999994e-6,Mg
10,2012,5033,ED,M,1.81029696e-7,Mg
10,2012,5041,ED,M,3.0796470600000004e-7,Mg
10,2012,5051,ED,M,6.592541e-11,Mg
10,2012,5052,ED,M,7.923533000000001e-11,Mg
10,2012,5060,ED,M,2.912394e-9,Mg
10,2012,5061,ED,M,9.706192000000003e-9,Mg
10,2012,5200,ED,M,7.1837400016e-5,Mg
10,2012,5201,ED,M,3.0694534395e-5,Mg
10,2012,5202,ED,M,3.4675797814e-5,Mg
