EmissionID,Year,TechID,ETypeID,Value
8,2012,70,ED,22.199505446
8,2012,80,ED,913.1449165000002
8,2012,90,ED,8.329543395999998
8,2012,100,ED,332.16596981000004
8,2012,110,ED,842.27225311
8,2012,120,ED,784.8884725999999
8,2012,130,ED,38.545918048
8,2012,140,ED,2043.0738826000002
8,2012,150,ED,14.87679863
8,2012,160,ED,489.1972675299999
8,2012,161,ED,0.148403172
8,2012,170,ED,1929.7686882
8,2012,181,ED,1723.2662872
8,2012,190,ED,5.900992512999999
8,2012,191,ED,0.27960924
8,2012,200,ED,1114.0649013000002
8,2012,210,ED,2.524512085
8,2012,220,ED,98.08435393
8,2012,230,ED,595.0213137000001
8,2012,240,ED,739.22383878
8,2012,250,ED,41.377374109
8,2012,260,ED,9910.972869000001
8,2012,261,ED,5.060980148
8,2012,265,ED,9709.970093
8,2012,270,ED,17.744884196999998
8,2012,280,ED,1159.5755177
8,2012,290,ED,3758.9080732
8,2012,291,ED,12.213980479999998
8,2012,295,ED,4615.9636078
8,2012,300,ED,7464.138015999999
8,2012,302,ED,0.6761941570000002
8,2012,305,ED,7047.2973323
8,2012,310,ED,8.600240334
8,2012,320,ED,36.844143449
8,2012,330,ED,3.6905757339999994
8,2012,340,ED,477.02150154
8,2012,350,ED,2064.5247653
8,2012,351,ED,8.792080000000001e-4
8,2012,360,ED,4514.9730828
8,2012,361,ED,2.7003869299999996
8,2012,362,ED,0.0017194920000000002
8,2012,363,ED,8110.885804
8,2012,386,ED,0.020239181
8,2012,400,ED,7.2458740919999975
8,2012,460,ED,1.108820247
8,2012,461,ED,95.06350863000002
8,2012,470,ED,0.005047147
8,2012,471,ED,35.690377531
8,2012,611,ED,0.063864348
8,2012,620,ED,6.494660787999999
8,2012,630,ED,77.34231280999998
8,2012,631,ED,0.411188645
8,2012,640,ED,43.517099859999995
8,2012,670,ED,43.076754810000004
8,2012,690,ED,2.07283473
8,2012,691,ED,1.3999600000000003e-4
8,2012,700,ED,26.285147069999994
8,2012,720,ED,3.060464472
8,2012,810,ED,7.200529695000001
8,2012,811,ED,0.010704449999999999
8,2012,850,ED,2.7937275320000006
8,2012,852,ED,0.057000733
8,2012,865,ED,0.391616752
8,2012,870,ED,857.5615845
8,2012,890,ED,3271.7316889999997
8,2012,970,ED,351.5702515
8,2012,980,ED,2763.635864
8,2012,1040,ED,3331.3251950000003
8,2012,1041,ED,1.9799277779999997
8,2012,1130,ED,2860.822876
8,2012,1131,ED,2.0412458179999997
8,2012,1132,ED,480.11141969999994
8,2012,1142,ED,1.07430014
8,2012,1152,ED,36.10571980000001
8,2012,1153,ED,141.98739860000003
8,2012,1158,ED,17.16034847
8,2012,1159,ED,127.91801260000001
8,2012,1163,ED,140.49272630000004
8,2012,1164,ED,0.531114653
8,2012,1166,ED,142.6044331
8,2012,1167,ED,0.19641276000000002
8,2012,1168,ED,8.89521e-4
8,2012,1180,ED,0.004006784
8,2012,1200,ED,52.23731893799999
8,2012,1220,ED,3218.8239534
8,2012,1221,ED,0.158910462
8,2012,1301,ED,0.050193837000000005
8,2012,1320,ED,415.08928926
8,2012,1340,ED,1749.27684
8,2012,1390,ED,3711.5245855000003
8,2012,1391,ED,0.022077988
8,2012,1410,ED,4.714601158
8,2012,1450,ED,38.772317795999996
8,2012,1451,ED,165.05247941
8,2012,1452,ED,329.00665617000004
8,2012,1453,ED,420.85888094999996
8,2012,1460,ED,4696.1051253000005
8,2012,1461,ED,0.094464776
8,2012,1462,ED,3.97818e-5
8,2012,1471,ED,284.27159925999996
8,2012,1520,ED,92.23131567
8,2012,1530,ED,3770.7759549
8,2012,1560,ED,82.03367817000002
8,2012,1570,ED,2496.879375
8,2012,1590,ED,6484.3196032999995
8,2012,1591,ED,0.374801315
8,2012,1592,ED,0.46375437
8,2012,1610,ED,6223.0499799
8,2012,1612,ED,37.129371495
8,2012,1630,ED,7065.784446300001
8,2012,1640,ED,122.32843936000002
8,2012,1650,ED,3769.1361584
8,2012,1660,ED,8092.177749399999
8,2012,1670,ED,2936.5765595
8,2012,1671,ED,1.224277169
8,2012,1675,ED,5296.429137900001
8,2012,1680,ED,1541.5681895
8,2012,1682,ED,49.334745557
8,2012,2010,ED,146.1610565
8,2012,2040,ED,132.83406069999998
8,2012,2070,ED,565.4527587999999
8,2012,2080,ED,877.7966309000001
8,2012,2120,ED,490.92434689999993
8,2012,2130,ED,63.87939453
8,2012,2190,ED,493.98648069999996
8,2012,2240,ED,414.53182979999997
8,2012,3010,ED,1982.2833249999999
8,2012,3020,ED,118.95261380000001
8,2012,3030,ED,6167.359863000001
8,2012,3040,ED,346.6979675
8,2012,4040,ED,8.901421546999998
8,2012,4050,ED,243.92264173
8,2012,4060,ED,5.666586041999999
8,2012,4070,ED,33.492518425
8,2012,4120,ED,364.36792374000004
8,2012,4130,ED,5543.205078299999
8,2012,4140,ED,204.38522532999994
8,2012,4150,ED,213.77009015
8,2012,4200,ED,599.2219295699999
8,2012,4210,ED,3722.0647129
8,2012,4220,ED,518.50757215
