Year,TechID,Value
2015,10,26672.876511
2015,25,6145.322754000001
2015,40,1598685.4687499998
2015,70,3576.8440100000003
2015,80,15349.282360000001
2015,81,2109.644531
2015,90,3537.683239
2015,91,5.76e-4
2015,92,0.14386400000000002
2015,100,3537.683239
2015,110,3537.683239
2015,120,3537.683239
2015,130,1115.567917
2015,140,8889.682663
2015,150,1115.567917
2015,160,1115.567917
2015,161,2.1239730000000003
2015,162,0.9713159999999998
2015,170,1115.567917
2015,171,1335.6218259999998
2015,181,1115.567917
2015,190,109.958724
2015,191,0.585908
2015,192,0.276279
2015,200,4829.719344
2015,210,109.958724
2015,220,109.958724
2015,230,109.958724
2015,240,109.958724
2015,245,871.8551639999998
2015,250,204.206471
2015,251,705.121399
2015,260,3668.4752170000006
2015,265,10759.255213999999
2015,266,2027.304199
2015,270,96.02312900000001
2015,276,0.453801
2015,280,96.02312900000001
2015,290,96.02312900000001
2015,295,32.659999
2015,300,96.02312900000001
2015,305,32.659999
2015,310,62.415439
2015,320,260.73090399999995
2015,321,133.99284400000002
2015,330,62.415439
2015,340,62.415439
2015,350,62.415439
2015,360,62.415439
2015,363,2314.007846
2015,364,0.23611800000000002
2015,366,493.02435299999996
2015,400,37.87866699999999
2015,401,26.865375999999998
2015,461,90.51015900000002
2015,462,58.585926
2015,471,11.189122999999999
2015,472,10.954724
2015,515,0.10350300000000001
2015,611,0.405065
2015,612,0.24956300000000003
2015,620,298.52812199999994
2015,621,245.32748400000003
2015,630,553.3306339999999
2015,631,0.131355
2015,632,0.08881899999999998
2015,641,0.0037400000000000003
2015,642,0.011071
2015,670,138.724508
2015,690,60.31167699999999
2015,700,553.3306339999999
2015,720,553.3306339999999
2015,730,4972.562561000002
2015,810,553.3306339999999
2015,811,0.43683900000000003
2015,850,553.3306339999999
2015,857,34.553948
2015,865,227.993708
2015,870,3688.8709770000005
2015,890,135451.10156199997
2015,970,3688.8709770000005
2015,980,3688.8709770000005
2015,981,349.49383499999993
2015,991,19.961755
2015,1040,3688.8709770000005
2015,1050,864.0512469999999
2015,1051,864.0512469999999
2015,1110,0.004018
2015,1131,92.702856
2015,1132,3688.8709770000005
2015,1142,162.58455299999997
2015,1151,146.89228100000003
2015,1152,864.0512469999999
2015,1153,4881.620728000001
2015,1158,864.0512469999999
2015,1159,864.0512469999999
2015,1163,864.0512469999999
2015,1167,14.879791
2015,1168,864.0512469999999
2015,1180,0.19709600000000002
2015,1200,2057.5486109999997
2015,1220,3687.577454
2015,1221,3687.2318120000004
2015,1222,678.090698
2015,1251,150.44704800000002
2015,1252,27.798805
2015,1261,150.44704800000002
2015,1262,27.798805
2015,1280,11.861356
2015,1301,150.44704800000002
2015,1302,27.798805
2015,1365,62.35999699999999
2015,1410,1028.774305
2015,1461,150.44704800000002
2015,1464,678.1937260000001
2015,1471,3687.2528689999995
2015,1472,678.088257
2015,1480,27.798805
2015,1510,150.44704800000002
2015,1511,27.798805
2015,1520,215.29247800000002
2015,1530,526.4471589999998
2015,1541,24.032711
2015,1542,5.205344
2015,1552,24.032711
2015,1553,5.205344
2015,1560,215.29247800000002
2015,1570,215.29247800000002
2015,1590,215.29247800000002
2015,1592,24.032711
2015,1603,1.210558
2015,1610,215.29247800000002
2015,1612,526.435631
2015,1613,24.032711
2015,1615,120.140312
2015,1640,1576.7725730000002
2015,1670,0.529165
2015,1675,885.113998
2015,1680,40.60121
2015,1682,0.529165
2015,1685,40.60121
2015,1690,202.16975399999995
2015,1702,0.087012
2015,1721,40.60121
2015,1722,8.953395
2015,1732,40.60121
2015,1733,8.953395
2015,2020,40.892903000000004
2015,2030,115.853009
2015,2050,18.234701
2015,2070,27.667727
2015,2080,102.70193
2015,2090,4.370602000000001
2015,2100,121.809997
2015,2110,462.664907
2015,2120,172.569124
2015,2130,76.44785500000002
2015,2140,14.736756
2015,2150,28.134130000000003
2015,2160,73.16040799999999
2015,2170,12.196872999999998
2015,2180,2.2028719999999997
2015,2190,10.185400000000001
2015,2210,13.359252000000001
2015,2240,9.114044
2015,2250,57.52684
2015,2270,9.367424000000002
2015,2300,1.4917629999999997
2015,2320,0.99966
2015,3010,26.079808000000003
2015,3020,21.281742999999995
2015,3030,12.305972
2015,3040,10.119854
2015,4010,5.648372
2015,4040,1.362138
2015,4050,22.250225999999998
2015,4060,1.682663
2015,4070,22.315319
2015,4090,0.163651
2015,4100,6.567696
2015,4120,3.982507
2015,4130,23.26006
2015,4140,5.350169
2015,4150,20.228040999999997
2015,4170,0.558215
2015,4190,4.229681
2015,4200,1.33148
2015,4210,7.129167
2015,4220,6.479214000000001
2015,4230,1.785745
2015,4250,1.274201
2015,4270,0.17989300000000003
2015,4275,0.38625
2015,5004,1375.614655
2015,5005,252.98606900000001
2015,5016,1375.710968
2015,5017,253.01646399999998
2015,5025,1375.6069790000001
2015,5026,252.98481800000002
2015,5033,55.785561
2015,5034,10.317844000000001
2015,5043,55.785561
2015,5044,10.317844000000001
2015,5052,55.785561
2015,5053,10.317844000000001
2015,5061,55.785561
2015,5062,10.317844000000001
2015,5070,55.785561
2015,5071,10.317844000000001
2015,5080,25.127362
2015,5081,4.764647
2015,5204,1076.280029
2015,5205,197.94555699999998
2015,5216,1076.311096
2015,5217,197.955872
2015,5225,1076.2773439999999
2015,5226,197.94516
2015,5233,43.30027
2015,5234,8.018894
2015,5243,43.30027
2015,5244,8.018894
2015,5252,43.30027
2015,5253,8.018894
2015,5261,43.30027
2015,5262,8.018894
2015,5270,43.30027
2015,5271,8.018894
2015,5280,21.545412999999996
2015,5281,4.071589
2015,5404,296.176022
2015,5405,54.045834
2015,5416,296.19625499999995
2015,5417,54.052479
2015,5425,296.176208
2015,5426,54.046192000000005
2015,5433,12.081217999999998
2015,5434,2.2212870000000002
2015,5443,12.081217999999998
2015,5444,2.2212870000000002
2015,5452,12.081217999999998
2015,5453,2.2212870000000002
2015,5461,12.081217999999998
2015,5462,2.2212870000000002
2015,5470,12.081217999999998
2015,5471,2.2212870000000002
2015,5480,4.164897999999999
2015,5481,0.7962959999999999
2015,5604,159.41288600000001
2015,5605,29.088735999999994
2015,5616,159.427765
2015,5617,29.093591999999997
2015,5625,159.413027
2015,5626,29.089001
2015,5633,6.528433999999999
2015,5634,1.199573
2015,5643,6.528433999999999
2015,5644,1.199573
2015,5652,6.528433999999999
2015,5653,1.199573
2015,5661,6.528433999999999
2015,5662,1.199573
2015,5670,6.528433999999999
2015,5671,1.199573
2015,5680,2.102116
2015,5681,0.403221
2015,5804,642.3418499999999
2015,5805,118.14959
2015,5816,642.3494259999999
2015,5817,118.15214499999999
2015,5825,642.3408509999999
2015,5826,118.149368
2015,5833,25.405279999999998
2015,5834,4.717935999999999
2015,5843,25.405279999999998
2015,5844,4.717935999999999
2015,5852,25.405279999999998
2015,5853,4.717935999999999
2015,5861,25.405279999999998
2015,5862,4.717935999999999
2015,5870,25.405279999999998
2015,5871,4.717935999999999
2015,5880,15.237597
2015,5881,2.863622
2015,9070,20268.783582000004
2015,9080,88916.513157
2015,9090,20046.872531999998
2015,9091,1717.2901610000001
2015,9100,20046.872531999998
2015,9110,20046.872531999998
2015,9120,20046.872531999998
2015,9130,6321.551694000001
2015,9140,39060.41644
2015,9150,6321.551694000001
2015,9160,6321.551694000001
2015,9161,591.3319319999999
2015,9170,6321.551694000001
2015,9181,6321.551694000001
2015,9190,623.099455
2015,9191,344.910862
2015,9200,21472.381925
2015,9210,623.099455
2015,9220,623.099455
2015,9230,623.099455
2015,9240,623.099455
2015,9250,1157.169864
2015,9260,33282.995791999994
2015,9265,69054.713964
2015,9270,544.131046
2015,9276,530.7743990000001
2015,9280,544.131046
2015,9290,544.131046
2015,9291,588.210594
2015,9295,185.073339
2015,9300,544.131046
2015,9305,185.073339
2015,9310,353.687498
2015,9320,4949.688232
2015,9330,353.687498
2015,9340,353.687498
2015,9350,353.687498
2015,9360,353.687498
2015,9361,342.9365039999999
2015,9363,21202.969967999998
2015,9386,342.9365039999999
2015,9400,1878.1919249999999
2015,9411,588.210594
2015,9420,165.859991
2015,9433,591.3255999999999
2015,9444,344.90683699999994
2015,9461,4831.199646000001
2015,9471,1837.6144099999997
2015,9515,168.164846
2015,9521,1717.2739259999998
2015,9531,591.3255999999999
2015,9541,344.90683699999994
2015,9551,1717.2739259999998
2015,9611,588.211815
2015,9620,10823.850585999999
2015,9630,3135.540406
2015,9631,342.937283
2015,9641,93.46771500000001
2015,9670,7508.026245000001
2015,9700,3135.540406
2015,9720,3135.540406
2015,9810,3135.540406
2015,9811,5.694093999999999
2015,9850,3135.540406
2015,10200,11659.441733
2015,10220,4499.779541
2015,10221,873.617905
2015,10251,31.518438
2015,10261,31.518438
2015,10301,181.96548800000002
2015,10365,77.550194
2015,10410,5829.720866000001
2015,10461,31.518438
2015,10471,1144.6220399999997
2015,10510,31.518438
2015,10520,1219.9907110000001
2015,10530,619.973526
2015,10541,3.4268539999999996
2015,10552,3.4268539999999996
2015,10560,1219.9907110000001
2015,10570,1219.9907110000001
2015,10590,1219.9907110000001
2015,10592,3.4268539999999996
2015,10610,1219.9907110000001
2015,10612,93.53786500000001
2015,10613,3.4268539999999996
2015,10640,4961.32491
2015,10670,3.0061449999999996
2015,10675,157.20013
2015,10680,5.7599610000000006
2015,10682,3.0061449999999996
2015,10685,5.7599610000000006
2015,10721,5.7599610000000006
2015,10732,5.7599610000000006
2015,14004,438.06269100000003
2015,14016,1689.78183
2015,14025,336.95919
2015,14033,67.924982
2015,14043,12.139424
2015,14052,12.139424
2015,14061,12.139424
2015,14070,12.139424
2015,14080,31.392278
2015,14204,353.9231259999999
2015,14216,1333.270508
2015,14225,274.82045
2015,14233,53.183803
2015,14243,9.883530000000002
2015,14252,9.883530000000002
2015,14261,9.883530000000002
2015,14270,9.883530000000002
