EmissionID,Year,TechID,ETypeID,ED_PFix,Value,Unit
11,2015,10,ED,M,5.5457794e-5,Mg
11,2015,40,ED,M,0.0014148631789999999,Mg
11,2015,70,ED,M,8.025395299999999e-5,Mg
11,2015,80,ED,M,6.813909999999999e-7,Mg
11,2015,81,ED,M,6.169200000000001e-8,Mg
11,2015,90,ED,M,1.783702e-6,Mg
11,2015,91,ED,M,0,Mg
11,2015,92,ED,M,0,Mg
11,2015,100,ED,M,2.2352000000000006e-7,Mg
11,2015,110,ED,M,1.4839100000000002e-7,Mg
11,2015,120,ED,M,9.2002e-8,Mg
11,2015,130,ED,M,3.2901341e-5,Mg
11,2015,140,ED,M,6.09946e-7,Mg
11,2015,150,ED,M,1.0735740000000001e-6,Mg
11,2015,160,ED,M,9.803699999999999e-8,Mg
11,2015,161,ED,M,1e-11,Mg
11,2015,162,ED,M,3e-12,Mg
11,2015,170,ED,M,6.5372e-8,Mg
11,2015,171,ED,M,5.7879000000000005e-8,Mg
11,2015,181,ED,M,4.0529999999999986e-8,Mg
11,2015,190,ED,M,4.1355640000000005e-6,Mg
11,2015,191,ED,M,3e-12,Mg
11,2015,192,ED,M,1e-12,Mg
11,2015,200,ED,M,3.53967e-7,Mg
11,2015,210,ED,M,1.42124e-7,Mg
11,2015,220,ED,M,9.545000000000002e-9,Mg
11,2015,230,ED,M,6.3340000000000015e-9,Mg
11,2015,240,ED,M,3.927e-9,Mg
11,2015,245,ED,M,3.9328999999999994e-8,Mg
11,2015,250,ED,M,1.13991e-7,Mg
11,2015,251,ED,M,1.19204e-7,Mg
11,2015,260,ED,M,9.847290000000002e-7,Mg
11,2015,265,ED,M,1.739539e-6,Mg
11,2015,266,ED,M,1.93028e-7,Mg
11,2015,270,ED,M,2.7627e-8,Mg
11,2015,280,ED,M,1.9339e-8,Mg
11,2015,290,ED,M,1.2860999999999998e-8,Mg
11,2015,295,ED,M,3.082e-9,Mg
11,2015,300,ED,M,1.0675999999999997e-8,Mg
11,2015,305,ED,M,2.5580000000000005e-9,Mg
11,2015,310,ED,M,6.170400000000001e-8,Mg
11,2015,320,ED,M,1.0951999999999998e-8,Mg
11,2015,321,ED,M,3.3800000000000007e-9,Mg
11,2015,330,ED,M,4.3142e-8,Mg
11,2015,340,ED,M,3.0199e-8,Mg
11,2015,350,ED,M,2.0831000000000003e-8,Mg
11,2015,360,ED,M,1.7290999999999996e-8,Mg
11,2015,363,ED,M,1.465865e-6,Mg
11,2015,366,ED,M,1.9546000000000003e-7,Mg
11,2015,400,ED,M,1.6059999999999998e-9,Mg
11,2015,401,ED,M,7.14e-10,Mg
