EmissionID,Year,TechID,ETypeID,ED_PFix,Value,Unit
6,2012,10,ED,M,1.0312887355e-5,Mg
6,2012,30,ED,M,8.0621643637e-4,Mg
6,2012,40,ED,M,3.3359789564000003e-4,Mg
6,2012,70,ED,M,7.750871734e-4,Mg
6,2012,80,ED,M,0.0017991354673999999,Mg
6,2012,90,ED,M,1.4728591680000002e-4,Mg
6,2012,100,ED,M,0.0027086985324999997,Mg
6,2012,110,ED,M,0.0041487441559,Mg
6,2012,120,ED,M,0.0020619156112,Mg
6,2012,130,ED,M,0.0013822766246000002,Mg
6,2012,140,ED,M,0.0042742171629,Mg
6,2012,150,ED,M,3.1362056541e-4,Mg
6,2012,160,ED,M,0.0042624215392,Mg
6,2012,161,ED,M,3.45573844e-7,Mg
6,2012,170,ED,M,0.010092942017,Mg
6,2012,181,ED,M,0.004806884506400001,Mg
6,2012,190,ED,M,2.0708977794e-4,Mg
6,2012,191,ED,M,3.83463865e-7,Mg
6,2012,200,ED,M,0.0014538287009,Mg
6,2012,210,ED,M,3.677341652299999e-5,Mg
6,2012,220,ED,M,5.367695656199999e-4,Mg
6,2012,230,ED,M,0.0019412223282,Mg
6,2012,240,ED,M,0.001286226593,Mg
6,2012,250,ED,M,1.1299644708e-4,Mg
6,2012,260,ED,M,0.005059571105999999,Mg
6,2012,261,ED,M,5.200360141999999e-6,Mg
6,2012,265,ED,M,0.0049569586791,Mg
6,2012,270,ED,M,5.2095944888e-5,Mg
6,2012,280,ED,M,0.0034043155363000007,Mg
6,2012,290,ED,M,0.0053303609471,Mg
6,2012,291,ED,M,9.699294720000002e-7,Mg
6,2012,295,ED,M,0.006545717956,Mg
6,2012,300,ED,M,0.005292301377100001,Mg
6,2012,302,ED,M,1.872435496e-6,Mg
6,2012,305,ED,M,0.0049967484744,Mg
6,2012,310,ED,M,2.5087518578e-5,Mg
6,2012,320,ED,M,7.651827836000001e-5,Mg
6,2012,330,ED,M,1.1584822103e-5,Mg
6,2012,340,ED,M,0.0014973841305,Mg
6,2012,350,ED,M,0.0031223375321999996,Mg
6,2012,351,ED,M,9.65951e-10,Mg
6,2012,360,ED,M,0.0034141683127000004,Mg
6,2012,361,ED,M,2.2870403000000004e-7,Mg
6,2012,362,ED,M,2.9918640000000005e-9,Mg
6,2012,363,ED,M,0.004416015281600001,Mg
6,2012,386,ED,M,1.0894808999999998e-8,Mg
6,2012,400,ED,M,9.455699265e-6,Mg
6,2012,410,ED,M,6.241234239999999e-7,Mg
6,2012,411,ED,M,1.9147035899999999e-7,Mg
6,2012,430,ED,M,1.91629388e-7,Mg
6,2012,431,ED,M,1.0701669096999999e-5,Mg
6,2012,442,ED,M,8.099834561000002e-6,Mg
6,2012,460,ED,M,7.804592670000001e-7,Mg
6,2012,461,ED,M,4.8176521540000003e-5,Mg
6,2012,470,ED,M,3.816591999999999e-9,Mg
6,2012,471,ED,M,1.9431821584999998e-5,Mg
6,2012,611,ED,M,3.6300798000000004e-8,Mg
6,2012,620,ED,M,1.2702954233e-5,Mg
6,2012,630,ED,M,7.56974453e-4,Mg
6,2012,631,ED,M,1.9476796699999997e-7,Mg
6,2012,640,ED,M,5.602423744e-4,Mg
6,2012,660,ED,M,2.5051400000000004e-11,Mg
6,2012,670,ED,M,3.296627388e-4,Mg
6,2012,690,ED,M,2.0417327280000004e-6,Mg
6,2012,691,ED,M,1.370186e-9,Mg
6,2012,700,ED,M,1.36550211e-4,Mg
6,2012,720,ED,M,1.591987437e-5,Mg
6,2012,810,ED,M,1.1577805459999999e-5,Mg
6,2012,811,ED,M,1.9956408e-8,Mg
6,2012,850,ED,M,2.807539284e-6,Mg
6,2012,852,ED,M,5.6865178000000004e-8,Mg
6,2012,853,ED,M,1.5091394e-8,Mg
6,2012,857,ED,M,5.396608999999999e-9,Mg
6,2012,865,ED,M,3.82930119e-7,Mg
6,2012,870,ED,M,0.002691896729,Mg
6,2012,890,ED,M,0.001114790176,Mg
6,2012,970,ED,M,6.733311690999997e-4,Mg
6,2012,980,ED,M,0.003528630341,Mg
6,2012,991,ED,M,4.2777054e-7,Mg
6,2012,1040,ED,M,0.0018529346310000002,Mg
6,2012,1041,ED,M,5.593516587999999e-6,Mg
6,2012,1130,ED,M,9.945211792e-4,Mg
6,2012,1131,ED,M,1.1847780790000003e-6,Mg
6,2012,1132,ED,M,1.669033813e-4,Mg
6,2012,1142,ED,M,4.83589754e-7,Mg
6,2012,1152,ED,M,2.463494129e-4,Mg
6,2012,1153,ED,M,1.9316234490000003e-4,Mg
6,2012,1158,ED,M,8.109738374000001e-5,Mg
6,2012,1159,ED,M,5.184231195e-4,Mg
6,2012,1163,ED,M,1.9499981399999998e-4,Mg
6,2012,1164,ED,M,3.261416964e-6,Mg
6,2012,1166,ED,M,1.979308081e-4,Mg
6,2012,1167,ED,M,2.45353674e-7,Mg
6,2012,1168,ED,M,1.2346300000000003e-9,Mg
6,2012,1180,ED,M,5.520778999999999e-9,Mg
6,2012,1200,ED,M,1.9146514128999997e-4,Mg
6,2012,1220,ED,M,6.767968826e-4,Mg
6,2012,1221,ED,M,5.99718e-8,Mg
6,2012,1230,ED,M,2.7245250000000004e-11,Mg
6,2012,1240,ED,M,6.684008195999999e-6,Mg
6,2012,1301,ED,M,1.1170006999999999e-8,Mg
6,2012,1320,ED,M,0.0010237804946999999,Mg
6,2012,1340,ED,M,0.0035434063725000003,Mg
6,2012,1390,ED,M,0.0023988798045999995,Mg
6,2012,1391,ED,M,6.8589659999999995e-9,Mg
6,2012,1410,ED,M,1.6498700094e-4,Mg
6,2012,1450,ED,M,9.976515693e-4,Mg
6,2012,1451,ED,M,0.0019617479553,Mg
6,2012,1452,ED,M,0.0031393056109,Mg
6,2012,1453,ED,M,0.0020573360824000003,Mg
6,2012,1460,ED,M,0.0014589385434,Mg
6,2012,1461,ED,M,1.9862366999999997e-8,Mg
6,2012,1462,ED,M,1.742936e-11,Mg
6,2012,1471,ED,M,0.0010136880168999998,Mg
6,2012,1510,ED,M,1.04929328e-7,Mg
6,2012,1520,ED,M,3.5506793492000007e-4,Mg
6,2012,1530,ED,M,0.0012772152022999998,Mg
6,2012,1550,ED,M,2.713540107e-5,Mg
6,2012,1560,ED,M,2.2420229981e-4,Mg
6,2012,1570,ED,M,0.005889931762000001,Mg
6,2012,1590,ED,M,0.005795872611799999,Mg
6,2012,1591,ED,M,3.0150742800000004e-7,Mg
6,2012,1592,ED,M,1.86532688e-7,Mg
6,2012,1610,ED,M,0.0027811711277,Mg
6,2012,1613,ED,M,1.474457e-10,Mg
6,2012,1630,ED,M,5.7656633231e-4,Mg
6,2012,1640,ED,M,0.0022550142093,Mg
6,2012,1650,ED,M,3.6417237239000003e-4,Mg
6,2012,1660,ED,M,0.009741516440999999,Mg
6,2012,1670,ED,M,0.009596628341000002,Mg
6,2012,1671,ED,M,3.9142648500000007e-7,Mg
6,2012,1680,ED,M,4.80017156e-7,Mg
6,2012,1682,ED,M,0.004752741661600001,Mg
6,2012,1685,ED,M,2.6646000000000003e-10,Mg
6,2012,1730,ED,M,5.0230453370999995e-5,Mg
6,2012,2070,ED,M,0.005173298828,Mg
6,2012,2080,ED,M,0.009690646484,Mg
6,2012,2120,ED,M,0.005462229004000001,Mg
6,2012,2130,ED,M,0.002825906006,Mg
6,2012,2190,ED,M,0.003721999268,Mg
6,2012,2240,ED,M,0.001386849854,Mg
6,2012,3010,ED,M,0.018443044920000002,Mg
6,2012,3020,ED,M,0.002096474121,Mg
6,2012,3030,ED,M,0.056984,Mg
6,2012,3040,ED,M,0.006666751953,Mg
6,2012,4010,ED,M,6.40301287e-7,Mg
6,2012,4040,ED,M,8.588572311999999e-5,Mg
6,2012,4050,ED,M,0.0020668852541000002,Mg
6,2012,4060,ED,M,7.767012405e-5,Mg
6,2012,4070,ED,M,8.674997710999999e-4,Mg
6,2012,4120,ED,M,0.0043309492798,Mg
6,2012,4130,ED,M,0.056408332522999996,Mg
6,2012,4140,ED,M,0.0041319433591,Mg
6,2012,4150,ED,M,0.022795131837,Mg
6,2012,4200,ED,M,0.005869746261200001,Mg
6,2012,4210,ED,M,0.05440616687000001,Mg
6,2012,4220,ED,M,0.0228230603606,Mg
6,2012,4230,ED,M,0.005572620086599999,Mg
6,2012,5000,ED,M,2.5417597296e-4,Mg
6,2012,5001,ED,M,5.2260971829e-4,Mg
6,2012,5002,ED,M,8.798227425e-4,Mg
6,2012,5003,ED,M,5.97159359e-4,Mg
6,2012,5004,ED,M,2.7555575369999995e-4,Mg
6,2012,5012,ED,M,2.5072384022e-4,Mg
6,2012,5013,ED,M,8.715261640999999e-4,Mg
6,2012,5014,ED,M,5.975826207e-4,Mg
6,2012,5015,ED,M,3.7495951607e-4,Mg
6,2012,5016,ED,M,1.6943177437000003e-4,Mg
6,2012,5024,ED,M,4.479491e-12,Mg
6,2012,5025,ED,M,1.5013552e-8,Mg
6,2012,5033,ED,M,2.796339e-9,Mg
6,2012,5041,ED,M,1.8732617789999997e-6,Mg
6,2012,5051,ED,M,7.908139999999999e-12,Mg
6,2012,5052,ED,M,2.8523446e-8,Mg
6,2012,5060,ED,M,1.762813e-9,Mg
6,2012,5061,ED,M,4.972416e-9,Mg
6,2012,5200,ED,M,2.1175321001999997e-4,Mg
6,2012,5201,ED,M,4.276170254299999e-4,Mg
6,2012,5202,ED,M,7.368088759999999e-4,Mg
6,2012,5203,ED,M,4.7856624129e-4,Mg
6,2012,5204,ED,M,2.2775677489999998e-4,Mg
6,2012,5212,ED,M,2.2976463509000002e-4,Mg
6,2012,5213,ED,M,8.031397465999998e-4,Mg
6,2012,5214,ED,M,5.477648982999999e-4,Mg
6,2012,5215,ED,M,3.3581029559e-4,Mg
6,2012,5216,ED,M,1.5402550125000002e-4,Mg
6,2012,5224,ED,M,4.011791e-12,Mg
6,2012,5225,ED,M,1.3648385999999998e-8,Mg
6,2012,5233,ED,M,2.5420710000000004e-9,Mg
6,2012,5241,ED,M,1.568766041e-6,Mg
6,2012,5251,ED,M,6.33762e-12,Mg
6,2012,5252,ED,M,2.3575659e-8,Mg
6,2012,5260,ED,M,1.5787579999999998e-9,Mg
6,2012,5261,ED,M,4.520279e-9,Mg
6,2012,5400,ED,M,6.918598938e-5,Mg
6,2012,5401,ED,M,1.305363946e-4,Mg
6,2012,5402,ED,M,2.2640252113e-4,Mg
6,2012,5403,ED,M,1.1501803422e-4,Mg
6,2012,5404,ED,M,5.7146698589999994e-5,Mg
6,2012,5412,ED,M,6.784612244000001e-5,Mg
6,2012,5413,ED,M,2.3169729971999999e-4,Mg
6,2012,5414,ED,M,1.6473993015000003e-4,Mg
6,2012,5415,ED,M,1.0014271629000001e-4,Mg
6,2012,5416,ED,M,4.669757182e-5,Mg
6,2012,5425,ED,M,4.137927e-9,Mg
6,2012,5433,ED,M,7.70707e-10,Mg
6,2012,5441,ED,M,4.820416080000001e-7,Mg
6,2012,5452,ED,M,5.915396e-9,Mg
6,2012,5460,ED,M,4.70805e-10,Mg
6,2012,5461,ED,M,1.370462e-9,Mg
6,2012,5600,ED,M,4.684645558400001e-5,Mg
6,2012,5601,ED,M,8.59106965e-5,Mg
6,2012,5602,ED,M,1.4281930207e-4,Mg
6,2012,5603,ED,M,9.884050106999998e-5,Mg
6,2012,5604,ED,M,5.3186704509999996e-5,Mg
6,2012,5612,ED,M,4.7722672160000004e-5,Mg
6,2012,5613,ED,M,1.6764160847e-4,Mg
6,2012,5614,ED,M,1.1336612559000003e-4,Mg
6,2012,5615,ED,M,6.915631932000001e-5,Mg
6,2012,5616,ED,M,3.2077439284999996e-5,Mg
6,2012,5625,ED,M,2.8424210000000005e-9,Mg
6,2012,5633,ED,M,5.294140000000001e-10,Mg
6,2012,5641,ED,M,3.04081661e-7,Mg
6,2012,5652,ED,M,5.505487e-9,Mg
6,2012,5660,ED,M,3.251271e-10,Mg
6,2012,5661,ED,M,9.41397e-10,Mg
6,2012,5800,ED,M,1.1746330834e-4,Mg
6,2012,5801,ED,M,2.3797416019000003e-4,Mg
6,2012,5802,ED,M,3.9341017244999993e-4,Mg
6,2012,5803,ED,M,2.4063950534000003e-4,Mg
6,2012,5804,ED,M,1.0080828309e-4,Mg
6,2012,5812,ED,M,1.1717413247e-4,Mg
6,2012,5813,ED,M,4.0742868478e-4,Mg
