Year,TripLenID,MSModeID,Value
2029,6,2,3.307941
2029,6,3,392.5858
2029,6,4,266.23229999999995
2029,6,5,10.934069999999998
2029,6,6,21.691070000000003
2029,6,7,12.40366
2029,6,8,175.38290000000003
2029,6,9,83.38572999999998
2029,6,10,8.268524999999999
2029,6,11,1.16107
2029,6,12,36.33204
2029,7,1,0.913155
2029,7,2,0.3210546
2029,7,3,289.51329999999996
2029,7,4,251.85670000000002
2029,7,5,3.4646619999999997
2029,7,6,4.655723999999999
2029,7,7,39.56195
2029,7,8,177.3701
2029,7,9,41.06705
2029,7,10,2.589269
2029,7,11,0.40897250000000007
2029,7,12,2.8966099999999995
2029,8,1,0.5927572999999999
2029,8,2,0.15650150000000002
2029,8,3,301.6375
2029,8,4,299.41089999999997
2029,8,5,2.138029
2029,8,6,2.690023
2029,8,7,100.2543
2029,8,8,289.28749999999997
2029,8,9,43.28517000000001
2029,8,10,3.761879
2029,8,11,12.81842
2029,8,12,2.828112
2030,1,1,59.92837000000001
2030,1,2,2.3228779999999993
2030,1,3,6.832696
2030,1,4,5.146368000000001
2030,1,5,0.8833488
2030,1,6,2.4278079999999997
2030,1,7,0
2030,1,8,0
2030,1,9,0.2722858
2030,1,10,0.9878403
2030,1,11,0.01435041
2030,1,12,0.0069649659999999995
2030,2,1,75.33614
2030,2,2,17.41594
2030,2,3,36.86324
2030,2,4,32.0188
2030,2,5,7.085643000000001
2030,2,6,19.609870000000004
2030,2,7,0
2030,2,8,0.08962988
2030,2,9,3.980764
2030,2,10,5.788089
2030,2,11,0.2969280000000001
2030,2,12,0.27702140000000003
2030,3,1,62.34177
2030,3,2,45.48329
2030,3,3,236.23749999999998
2030,3,4,153.85500000000002
2030,3,5,39.83379
2030,3,6,97.92029000000001
2030,3,7,0.054250080000000006
2030,3,8,4.416777000000001
2030,3,9,45.22289000000001
2030,3,10,48.18858
2030,3,11,2.928276
2030,3,12,18.76431
2030,4,1,8.670033
2030,4,2,30.64421
2030,4,3,345.79189999999994
2030,4,4,264.5459
2030,4,5,50.333999999999996
2030,4,6,126.669
2030,4,7,0.17722790000000002
2030,4,8,27.743519999999997
2030,4,9,89.35925
2030,4,10,67.04655000000001
2030,4,11,5.095135999999999
2030,4,12,49.07638
2030,5,1,7.922934999999999
2030,5,2,11.83779
2030,5,3,592.0731000000001
2030,5,4,423.42789999999997
2030,5,5,29.850970000000004
2030,5,6,136.4704
2030,5,7,2.313287
2030,5,8,146.4694
2030,5,9,118.6451
2030,5,10,73.85302999999999
2030,5,11,5.108949
2030,5,12,73.84771
2030,6,1,2.3898699999999997
2030,6,2,3.307941
2030,6,3,376.4521
2030,6,4,266.29729999999995
2030,6,5,10.934069999999998
2030,6,6,21.691070000000003
2030,6,7,13.207099999999999
2030,6,8,179.4001
2030,6,9,91.4201
2030,6,10,8.268524999999999
2030,6,11,1.16107
2030,6,12,39.54578
2030,7,1,0.913155
2030,7,2,0.3210546
2030,7,3,278.6759
2030,7,4,252.575
2030,7,5,3.4646619999999997
2030,7,6,4.655723999999999
2030,7,7,42.724160000000005
2030,7,8,182.4296
2030,7,9,42.96437
2030,7,10,2.589269
2030,7,11,0.40897250000000007
2030,7,12,2.8966099999999995
2030,8,1,0.5927572999999999
2030,8,2,0.15650150000000002
2030,8,3,289.80060000000003
2030,8,4,295.68440000000004
2030,8,5,2.138029
2030,8,6,2.690023
2030,8,7,106.21140000000001
2030,8,8,296.8114
2030,8,9,45.50853000000001
2030,8,10,3.761879
2030,8,11,12.67756
2030,8,12,2.828112
2031,1,1,59.98085
2031,1,2,2.356721
2031,1,3,6.677408
2031,1,4,5.087923999999999
2031,1,5,0.9122275
2031,1,6,2.489483
2031,1,7,0
2031,1,8,0
2031,1,9,0.2722858
2031,1,10,1.0246870000000001
2031,1,11,0.01435041
2031,1,12,0.0069649659999999995
2031,2,1,75.47082999999999
2031,2,2,17.725929999999998
2031,2,3,35.86485999999999
2031,2,4,31.63841
2031,2,5,7.293464
2031,2,6,19.969659999999998
2031,2,7,0
2031,2,8,0.08962988
2031,2,9,4.147501999999999
2031,2,10,5.988945
2031,2,11,0.2969280000000001
2031,2,12,0.27591340000000003
2031,3,1,63.02423
2031,3,2,46.14082
2031,3,3,230.23479999999998
2031,3,4,153.69
2031,3,5,41.69539000000001
2031,3,6,99.36112000000001
2031,3,7,0.054250080000000006
2031,3,8,4.416777000000001
2031,3,9,46.04183999999999
2031,3,10,47.982150000000004
2031,3,11,2.928276
2031,3,12,19.677170000000004
2031,4,1,8.670033
2031,4,2,31.910860000000003
2031,4,3,338.87609999999995
2031,4,4,263.50960000000003
2031,4,5,52.650659999999995
2031,4,6,127.3473
2031,4,7,0.17722790000000002
2031,4,8,27.743519999999997
2031,4,9,91.62530999999998
2031,4,10,66.92064
2031,4,11,5.095135999999999
2031,4,12,50.62682
2031,5,1,7.922934999999999
2031,5,2,11.83779
2031,5,3,584.3305999999999
2031,5,4,422.7226
2031,5,5,32.270050000000005
2031,5,6,137.959
2031,5,7,2.313287
2031,5,8,147.82770000000002
2031,5,9,120.3873
2031,5,10,73.51665000000001
2031,5,11,5.108949
2031,5,12,75.62369999999999
2031,6,1,2.3898699999999997
2031,6,2,3.307941
2031,6,3,370.53649999999993
2031,6,4,268.05649999999997
2031,6,5,10.934069999999998
2031,6,6,21.691070000000003
2031,6,7,13.608819999999998
2031,6,8,181.4087
2031,6,9,92.76456000000002
2031,6,10,8.268524999999999
2031,6,11,1.16107
2031,6,12,39.94751
2031,7,1,0.913155
2031,7,2,0.3210546
2031,7,3,276.16
2031,7,4,251.92860000000002
2031,7,5,3.4646619999999997
2031,7,6,4.655723999999999
2031,7,7,43.67282
2031,7,8,183.06210000000002
2031,7,9,44.54548
2031,7,10,2.589269
2031,7,11,0.40897250000000007
2031,7,12,2.8966099999999995
2031,8,1,0.5927572999999999
2031,8,2,0.15650150000000002
2031,8,3,287.3516
2031,8,4,296.2806
2031,8,5,2.138029
2031,8,6,2.690023
2031,8,7,106.2326
2031,8,8,296.8607
2031,8,9,47.36133
2031,8,10,3.761879
2031,8,11,12.60713
2031,8,12,2.828112
2032,1,1,60.03334
2032,1,2,2.390564
2032,1,3,6.522118999999999
2032,1,4,5.029479
2032,1,5,0.9411061
2032,1,6,2.5511579999999996
2032,1,7,0
2032,1,8,0
2032,1,9,0.2722858
2032,1,10,1.0615329999999998
2032,1,11,0.01435041
2032,1,12,0.0069649659999999995
2032,2,1,75.60551
2032,2,2,18.03592
2032,2,3,34.86649
2032,2,4,31.25802
2032,2,5,7.501284
2032,2,6,20.32945
2032,2,7,0
2032,2,8,0.08962988
2032,2,9,4.31424
2032,2,10,6.189802
2032,2,11,0.2969280000000001
2032,2,12,0.2748052
2032,3,1,63.70669
2032,3,2,46.79834000000001
2032,3,3,224.232
2032,3,4,153.5249
2032,3,5,43.55699
2032,3,6,100.80199999999999
2032,3,7,0.054250080000000006
2032,3,8,4.416777000000001
2032,3,9,46.86079
2032,3,10,47.77573000000001
2032,3,11,2.928276
2032,3,12,20.59003
2032,4,1,8.670033
2032,4,2,33.177510000000005
2032,4,3,331.96029999999996
2032,4,4,262.47329999999994
2032,4,5,54.96732
2032,4,6,128.0256
2032,4,7,0.17722790000000002
2032,4,8,27.743519999999997
2032,4,9,93.89137
2032,4,10,66.79472000000001
2032,4,11,5.095135999999999
2032,4,12,52.17727
2032,5,1,7.922934999999999
2032,5,2,11.83779
2032,5,3,576.5881
2032,5,4,422.0172
2032,5,5,34.689130000000006
2032,5,6,139.4477
2032,5,7,2.313287
2032,5,8,149.1861
2032,5,9,122.1295
2032,5,10,73.18028
2032,5,11,5.108949
2032,5,12,77.39969
2032,6,1,2.3898699999999997
2032,6,2,3.307941
2032,6,3,364.62080000000003
2032,6,4,269.8156
2032,6,5,10.934069999999998
2032,6,6,21.691070000000003
2032,6,7,14.01054
2032,6,8,183.4173
2032,6,9,94.10904
2032,6,10,8.268524999999999
2032,6,11,1.16107
2032,6,12,40.349219999999995
2032,7,1,0.913155
2032,7,2,0.3210546
2032,7,3,273.64420000000007
2032,7,4,251.28230000000002
2032,7,5,3.4646619999999997
